#间隔缺损（心房-心室）#间隔缺损（心房-心室）_pos#间隔缺损（心房-心室）_nag
POTEB3#5.6989837#0.5000149#0.0
CRTC1#5.698973#0.5000024#0.0
METTL18#5.698973#0.5000024#0.0
HIST1H2BB#5.698973#0.5000024#0.0
C22orf24#5.698973#0.5000024#0.0
TATDN1#5.698973#0.5000024#0.0
RAB18#5.698973#0.5000024#0.0
DDX19A#5.698973#0.50000244#0.0
ELAC1#5.698973#0.5000024#0.0
LHX8#5.698973#0.5000024#0.0
ODF4#5.698973#0.5000024#0.0
HOXB6#5.698973#0.5000024#0.0
UCP2#5.698973#0.50000244#0.0
NR4A2#5.698973#0.5000024#0.0
OCEL1#5.6989727#0.5000023#0.0
LRG1#5.6989727#0.5000023#0.0
SERPINB2#5.6989727#0.5000023#0.0
FPGT#5.6989727#0.5000023#0.0
HINFP#5.6989727#0.5000023#0.0
NRSN2#5.6989727#0.5000023#0.0
SLC16A4#5.6989727#0.5000023#0.0
ZDHHC1#5.6989727#0.5000023#0.0
MTFR1L#5.6989727#0.5000023#0.0
CALCA#5.6989727#0.5000023#0.0
DLK1#5.6989727#0.5000023#0.0
CHST7#5.6989727#0.5000023#0.0
OR51A7#5.6989717#0.5000008#0.0
HIBCH#5.6989717#0.5000008#0.0
FAIM#5.6989717#0.5000008#0.0
CLDN10#5.6989717#0.5000008#0.0
SPZ1#5.6989717#0.5000008#0.0
RPA2#5.6989717#0.5000008#0.0
LIM2#5.6989717#0.5000008#0.0
NAP1L3#5.6989717#0.5000008#0.0
MAP2K6#5.6989717#0.5000008#0.0
TMCC1#5.6989717#0.5000008#0.0
ADIPOR2#5.6989717#0.5000008#0.0
THRB#5.6989717#0.5000008#0.0
CCDC152#5.6989717#0.5000008#0.0
PAN3#5.6989717#0.5000008#0.0
WNT1#5.6989717#0.5000008#0.0
STX16#5.6989717#0.5000008#0.0
RTRAF#5.6989717#0.5000008#0.0
MAF#5.6989717#0.5000008#0.0
MOSPD2#5.6989713#0.50000066#0.0
PMEPA1#5.6989713#0.5000007#0.0
CNFN#5.6989713#0.5000007#0.0
GPAT4#5.6989713#0.5000007#0.0
PIGM#5.6989713#0.5000007#0.0
ZCCHC24#5.6989713#0.5000007#0.0
C16orf70#5.6989713#0.5000007#0.0
CTHRC1#5.6989713#0.5000007#0.0
DUSP19#5.6989713#0.5000007#0.0
MAGEA12#5.6989713#0.5000007#0.0
TNNI2#5.6989713#0.5000007#0.0
IFIT1#5.6989713#0.5000007#0.0
SSR1#5.6989713#0.5000007#0.0
TRPC3#5.6989713#0.5000007#0.0
UBLCP1#5.6989713#0.5000007#0.0
MRGPRF#5.6989713#0.5000007#0.0
THAP5#5.6989713#0.5000007#0.0
ZNF689#5.6989713#0.5000007#0.0
SUB1#5.6989713#0.50000066#0.0
LYSMD3#5.6989713#0.5000007#0.0
CD84#5.6989713#0.5000007#0.0
ANXA2R#5.6989713#0.5000007#0.0
SETD7#5.6989713#0.5000007#0.0
HSPB2#5.6989713#0.5000007#0.0
OR1J2#5.6989713#0.5000007#0.0
RAB25#5.6989713#0.5000007#0.0
DNAJC15#5.6989713#0.50000066#0.0
ZFP69B#5.6989713#0.5000007#0.0
TRAPPC13#5.6989713#0.5000007#0.0
CLEC14A#5.6989713#0.5000007#0.0
TMED8#5.6989713#0.5000007#0.0
GLOD5#5.6989713#0.5000007#0.0
GTF2H3#5.6989713#0.5000007#0.0
C4orf17#5.6989713#0.5000007#0.0
PLD6#5.6989713#0.5000007#0.0
CABYR#5.6989713#0.5000007#0.0
EXOSC3#5.6989713#0.5000007#0.0
OR56A1#5.6989713#0.5000007#0.0
TSPAN15#5.6989713#0.5000007#0.0
SULT2A1#5.6989713#0.5000007#0.0
C6orf118#5.6989713#0.5000007#0.0
HIST1H2BG#5.6989713#0.5000007#0.0
DCLRE1B#5.6989713#0.5000007#0.0
ZWINT#5.6989713#0.50000066#0.0
LHPP#5.6989713#0.5000007#0.0
PPP2R5B#5.6989713#0.5000007#0.0
NXPH2#5.6989713#0.5000007#0.0
HNRNPLL#5.6989713#0.5000007#0.0
BEND5#5.6989713#0.5000007#0.0
MVK#5.6989713#0.5000007#0.0
ZNF250#5.6989713#0.5000007#0.0
UBALD2#5.6989713#0.5000007#0.0
ORMDL3#5.6989713#0.5000007#0.0
VPS26B#5.6989713#0.5000007#0.0
TGFB3#5.6989713#0.50000066#0.0
SAC3D1#5.6989713#0.5000007#0.0
FGF17#5.6989713#0.50000066#0.0
IL4#5.6989713#0.5000007#0.0
CSNK1G3#5.6989713#0.50000066#0.0
LAP3#5.6989713#0.5000007#0.0
DEFB114#5.6989713#0.50000066#0.0
PQBP1#5.6989713#0.5000007#0.0
CPO#5.6989713#0.50000066#0.0
HAUS4#5.6989713#0.50000066#0.0
CCL26#5.6989713#0.5000007#0.0
ICAM4#5.6989713#0.5000007#0.0
NDUFS8#5.6989713#0.5000007#0.0
NGF#5.6989713#0.5000007#0.0
CD86#5.6989713#0.5000007#0.0
Sep_06#5.6989713#0.5000007#0.0
CELF1#5.69897#0.49999893#0.0
SCAI#5.69897#0.49999896#0.0
SLC45A2#5.69897#0.49999896#0.0
ZNF789#5.69897#0.49999893#0.0
CASC10#5.69897#0.49999896#0.0
MRPS34#5.69897#0.49999893#0.0
CCL4L2#5.69897#0.49999893#0.0
LIMS1#5.69897#0.49999896#0.0
OTUB1#5.69897#0.4999989#0.0
ZNF441#5.69897#0.49999896#0.0
AKAIN1#5.69897#0.49999893#0.0
ATP5F1B#5.69897#0.4999989#0.0
IFNA5#5.69897#0.49999896#0.0
NPTN#5.69897#0.4999989#0.0
B4GALT1#5.69897#0.499999#0.0
TGIF2#5.69897#0.49999896#0.0
RIMBP3B#5.69897#0.49999896#0.0
CTDSP2#5.69897#0.49999893#0.0
NCR3LG1#5.69897#0.499999#0.0
LYPD4#5.69897#0.49999896#0.0
TNFRSF10C#5.69897#0.49999896#0.0
GPX6#5.69897#0.49999893#0.0
DNALI1#5.69897#0.49999893#0.0
DPAGT1#5.69897#0.49999893#0.0
FEN1#5.69897#0.49999896#0.0
SNX22#5.69897#0.49999896#0.0
ANG#5.69897#0.4999989#0.0
KRTAP12-1#5.69897#0.49999896#0.0
RIMBP3C#5.69897#0.49999896#0.0
CSTA#5.69897#0.49999896#0.0
PDLIM4#5.69897#0.4999989#0.0
SAP30L#5.69897#0.499999#0.0
NKX2-6#5.69897#0.49999896#0.0
PFDN5#5.69897#0.499999#0.0
DCTD#5.69897#0.49999896#0.0
TMEM223#5.69897#0.49999893#0.0
TMEM72#5.69897#0.49999893#0.0
TMEM184B#5.69897#0.49999896#0.0
SLC20A1#5.69897#0.49999896#0.0
TMEM30A#5.69897#0.49999896#0.0
RND2#5.69897#0.49999896#0.0
NAIF1#5.69897#0.4999989#0.0
NR4A3#5.69897#0.49999896#0.0
PLS1#5.69897#0.4999989#0.0
TSACC#5.69897#0.49999896#0.0
MSX2#5.69897#0.49999893#0.0
PAX6#5.69897#0.49999896#0.0
PDCD6#5.69897#0.49999896#0.0
GNB4#5.69897#0.49999893#0.0
AMTN#5.69897#0.49999896#0.0
SPINT2#5.69897#0.499999#0.0
SPATA31D3#5.69897#0.49999896#0.0
PORCN#5.69897#0.49999896#0.0
PRSS16#5.69897#0.499999#0.0
PANK3#5.69897#0.49999896#0.0
TARDBP#5.69897#0.49999896#0.0
PIP#5.69897#0.49999896#0.0
HYAL2#5.69897#0.49999896#0.0
NKAIN1#5.69897#0.49999896#0.0
CPE#5.69897#0.499999#0.0
NANOS3#5.69897#0.49999896#0.0
AQP11#5.69897#0.49999896#0.0
PRKAR1A#5.69897#0.49999896#0.0
NR2C2#5.69897#0.49999893#0.0
HIST2H2AB#5.69897#0.49999896#0.0
TRMT12#5.69897#0.49999896#0.0
CRYAB#5.69897#0.49999896#0.0
SMC3#5.69897#0.49999893#0.0
C14orf119#5.69897#0.49999896#0.0
GNAT2#5.69897#0.49999896#0.0
RAD1#5.69897#0.49999893#0.0
CARHSP1#5.69897#0.49999896#0.0
CXCL3#5.69897#0.49999896#0.0
NR1D1#5.69897#0.49999893#0.0
GNB1#5.69897#0.49999893#0.0
TMED9#5.69897#0.49999893#0.0
PELI1#5.69897#0.49999896#0.0
PURG#5.69897#0.49999896#0.0
ITM2A#5.69897#0.49999896#0.0
CBLN3#5.69897#0.49999893#0.0
OR56A5#5.69897#0.49999896#0.0
TMEM99#5.69897#0.49999896#0.0
IGFBP3#5.69897#0.49999893#0.0
OR6K3#5.69897#0.4999989#0.0
IDH3G#5.69897#0.499999#0.0
HOXB7#5.69897#0.4999989#0.0
KCTD2#5.69897#0.499999#0.0
ELOVL5#5.69897#0.49999893#0.0
LETMD1#5.69897#0.499999#0.0
SYT3#5.69897#0.49999893#0.0
TRIM62#5.69897#0.499999#0.0
EFCAB9#5.69897#0.49999896#0.0
C17orf47#5.69897#0.49999896#0.0
CHTF8#5.69897#0.4999989#0.0
LSMEM1#5.69897#0.49999893#0.0
NAPB#5.69897#0.49999893#0.0
SMIM15#5.69897#0.49999893#0.0
DNAJA2#5.69897#0.49999896#0.0
CDC26#5.69897#0.49999896#0.0
CIDEA#5.69897#0.49999896#0.0
CLPSL2#5.69897#0.4999989#0.0
VDAC2#5.69897#0.49999893#0.0
CORO2B#5.69897#0.499999#0.0
PDF#5.69897#0.499999#0.0
HOXA2#5.69897#0.499999#0.0
RNASE7#5.69897#0.499999#0.0
DDX21#5.69897#0.49999896#0.0
PCIF1#5.69897#0.4999989#0.0
DHH#5.69897#0.49999896#0.0
NUDT16#5.69897#0.49999896#0.0
ANKRD10#5.69897#0.49999896#0.0
MRPS22#5.69897#0.499999#0.0
RPS6KB1#5.69897#0.49999893#0.0
JPH4#5.69897#0.49999896#0.0
OXSM#5.69897#0.4999989#0.0
DIRAS3#5.69897#0.499999#0.0
OR8H3#5.69897#0.49999896#0.0
RAB43#5.69897#0.49999893#0.0
PDCD5#5.69897#0.49999896#0.0
ZNF75D#5.69897#0.499999#0.0
RAD18#5.69897#0.49999896#0.0
DIO1#5.69897#0.499999#0.0
SAMD10#5.69897#0.49999896#0.0
CASP4#5.69897#0.49999896#0.0
OR5H2#5.69897#0.49999893#0.0
GNG14#5.69897#0.49999896#0.0
PLA2G12B#5.69897#0.4999989#0.0
FAM71C#5.69897#0.49999896#0.0
TRPV6#5.69897#0.49999896#0.0
BMF#5.69897#0.49999896#0.0
RPS16#5.69897#0.49999896#0.0
FXYD6#5.69897#0.49999896#0.0
EMP2#5.69897#0.4999989#0.0
OR2A5#5.69897#0.49999896#0.0
IL1RAPL2#5.69897#0.499999#0.0
NECAP1#5.69897#0.49999896#0.0
NBPF6#5.69897#0.49999893#0.0
MAP1LC3B#5.69897#0.49999896#0.0
GUCY1B1#5.69897#0.49999896#0.0
IGFL3#5.69897#0.49999893#0.0
DNASE1L1#5.6989684#0.49999696#0.0
SIAH3#5.6989684#0.49999705#0.0
LIX1L#5.6989684#0.499997#0.0
POLR3K#5.6989684#0.49999705#0.0
SYNCRIP#5.6989684#0.49999705#0.0
HOXA7#5.6989684#0.499997#0.0
ATF2#5.6989684#0.49999705#0.0
GLA#5.6989684#0.49999705#0.0
AMMECR1L#5.6989684#0.499997#0.0
CABP7#5.6989684#0.49999702#0.0
KLF16#5.6989684#0.499997#0.0
TPST1#5.6989684#0.49999705#0.0
SNX10#5.6989684#0.49999708#0.0
AMD1#5.6989684#0.49999702#0.0
EVI2A#5.6989684#0.49999705#0.0
TSPAN33#5.6989684#0.49999705#0.0
SARNP#5.6989684#0.49999705#0.0
METAP1#5.6989684#0.499997#0.0
MISP3#5.6989684#0.4999971#0.0
PIN4#5.6989684#0.49999702#0.0
CLPP#5.6989684#0.49999702#0.0
SLC30A9#5.6989684#0.49999705#0.0
CRY1#5.6989684#0.49999702#0.0
CHTOP#5.6989684#0.49999705#0.0
HIGD1A#5.6989684#0.499997#0.0
FOXR2#5.6989684#0.49999696#0.0
LOC730183#5.6989684#0.49999702#0.0
SZRD1#5.6989684#0.49999705#0.0
PBX1#5.6989684#0.49999705#0.0
FUT9#5.6989684#0.49999705#0.0
MRPL32#5.6989684#0.49999705#0.0
FLYWCH2#5.6989684#0.49999702#0.0
GMNN#5.6989684#0.49999702#0.0
GADD45A#5.6989684#0.49999705#0.0
IRF4#5.6989684#0.49999705#0.0
URM1#5.6989684#0.49999705#0.0
SEM1#5.6989684#0.49999702#0.0
PRR32#5.6989684#0.499997#0.0
MZT2A#5.6989684#0.49999702#0.0
BMI1#5.6989684#0.49999705#0.0
CLDN16#5.6989684#0.49999702#0.0
XIAP#5.6989684#0.49999705#0.0
MRPS15#5.6989684#0.49999702#0.0
TSPAN3#5.6989684#0.49999705#0.0
PYDC5#5.6989684#0.49999705#0.0
CRYBA1#5.6989684#0.49999705#0.0
HIST1H3A#5.6989684#0.499997#0.0
AKR1B1#5.6989684#0.49999708#0.0
TMOD3#5.6989684#0.49999702#0.0
BCAS2#5.6989684#0.49999702#0.0
KRTAP4-3#5.6989684#0.49999705#0.0
NME9#5.6989684#0.49999702#0.0
FDX2#5.6989684#0.49999702#0.0
C17orf77#5.6989684#0.49999705#0.0
RHOQ#5.6989684#0.49999705#0.0
NOXRED1#5.6989684#0.49999705#0.0
TMEM165#5.6989684#0.49999702#0.0
KRTAP4-1#5.6989684#0.49999702#0.0
TOMM5#5.6989684#0.49999702#0.0
SMAD4#5.6989684#0.49999702#0.0
DEFB131A#5.6989684#0.49999702#0.0
MLEC#5.6989684#0.49999705#0.0
RGS18#5.6989684#0.499997#0.0
OR8A1#5.6989684#0.49999705#0.0
SLC35F6#5.6989684#0.49999705#0.0
SLC17A7#5.6989684#0.49999705#0.0
LOC105375787#5.6989684#0.499997#0.0
GPR68#5.6989684#0.499997#0.0
HOXA6#5.6989684#0.49999705#0.0
UBC#5.6989684#0.49999702#0.0
EEF1AKMT3#5.6989684#0.499997#0.0
SDHD#5.6989684#0.49999705#0.0
TRIR#5.6989684#0.49999702#0.0
SCP2#5.6989684#0.49999705#0.0
RRAS#5.6989684#0.49999702#0.0
MED11#5.6989684#0.49999705#0.0
UBE2R2#5.6989684#0.49999705#0.0
SRSF5#5.6989684#0.49999705#0.0
AGPS#5.6989684#0.499997#0.0
ACYP1#5.6989684#0.499997#0.0
XRCC6#5.6989684#0.49999705#0.0
LOC150051#5.6989684#0.49999702#0.0
GCLM#5.6989684#0.49999705#0.0
SFRP4#5.6989684#0.49999705#0.0
NKIRAS1#5.6989684#0.499997#0.0
TLCD1#5.6989684#0.49999705#0.0
HOXA3#5.6989684#0.49999705#0.0
DKC1#5.6989684#0.49999702#0.0
ACYP2#5.6989684#0.499997#0.0
SUCNR1#5.6989684#0.49999705#0.0
UBE2D3#5.6989684#0.49999705#0.0
SPANXN2#5.6989684#0.49999702#0.0
LCE2D#5.6989684#0.49999705#0.0
TBC1D3C#5.6989684#0.49999702#0.0
TBC1D3E#5.6989684#0.49999702#0.0
SELENOT#5.6989684#0.49999705#0.0
TPPP3#5.6989684#0.49999702#0.0
CABCOCO1#5.6989684#0.49999702#0.0
DEFB112#5.6989684#0.49999702#0.0
UBXN7#5.6989684#0.49999702#0.0
RAC2#5.6989684#0.499997#0.0
UFC1#5.6989684#0.499997#0.0
OR1I1#5.6989684#0.499997#0.0
DNM1L#5.6989684#0.49999702#0.0
SMIM27#5.6989684#0.49999702#0.0
PLS3#5.6989684#0.49999702#0.0
ZNF362#5.6989684#0.49999705#0.0
FBXO43#5.6989684#0.49999705#0.0
RNASEK#5.6989684#0.49999705#0.0
TBC1D3#5.6989684#0.49999702#0.0
GCSAML#5.6989684#0.49999702#0.0
MCUB#5.6989684#0.49999708#0.0
GLUL#5.6989684#0.49999705#0.0
GJD3#5.6989684#0.49999705#0.0
CHRM4#5.6989684#0.49999705#0.0
DBNDD2#5.6989684#0.49999702#0.0
LIPM#5.6989684#0.49999705#0.0
TMEM205#5.6989684#0.49999702#0.0
GJA1#5.6989684#0.49999702#0.0
MYL10#5.6989684#0.499997#0.0
AK2#5.6989684#0.49999702#0.0
SYNE4#5.6989684#0.49999702#0.0
RHNO1#5.6989684#0.49999702#0.0
SNAP23#5.6989684#0.49999702#0.0
PHOX2A#5.6989684#0.49999705#0.0
BMP7#5.6989684#0.49999705#0.0
ZNF771#5.6989684#0.49999705#0.0
SRR#5.6989684#0.49999702#0.0
FKBP7#5.6989684#0.49999702#0.0
WDR5#5.6989684#0.49999705#0.0
ITGB1BP1#5.6989684#0.49999705#0.0
OR51D1#5.6989684#0.49999705#0.0
SNRPE#5.6989684#0.49999705#0.0
CERS5#5.6989684#0.49999705#0.0
DUSP3#5.6989684#0.499997#0.0
TNFSF18#5.6989684#0.499997#0.0
KCTD8#5.6989684#0.49999705#0.0
PPP4R3C#5.6989684#0.49999702#0.0
LIN28B#5.6989684#0.49999702#0.0
KRTAP11-1#5.6989684#0.49999705#0.0
PTDSS1#5.6989684#0.49999705#0.0
FUT3#5.6989684#0.49999702#0.0
RNASE2#5.6989684#0.49999705#0.0
TIPRL#5.6989684#0.49999705#0.0
CRYBB1#5.6989684#0.49999705#0.0
NFYB#5.6989684#0.49999705#0.0
MEIS1#5.6989684#0.49999705#0.0
SYNJ2BP-COX16#5.6989684#0.49999702#0.0
TMEM14A#5.6989684#0.499997#0.0
VMO1#5.6989684#0.49999702#0.0
PTP4A2#5.6989684#0.499997#0.0
NUDCD2#5.6989684#0.499997#0.0
STX7#5.6989684#0.49999696#0.0
BMP3#5.6989684#0.49999705#0.0
CAMK2A#5.6989684#0.49999705#0.0
SLC35A1#5.6989684#0.49999705#0.0
CIAPIN1#5.6989684#0.49999705#0.0
PRSS22#5.6989684#0.49999705#0.0
GTF3C2#5.6989684#0.49999705#0.0
NDUFAF2#5.6989684#0.49999705#0.0
PRPH2#5.6989684#0.49999702#0.0
RPE#5.6989684#0.499997#0.0
IGF1#5.6989684#0.49999705#0.0
TMEM97#5.6989684#0.49999705#0.0
CHP1#5.6989684#0.49999705#0.0
ACTR6#5.6989684#0.49999705#0.0
DNAJC24#5.6989684#0.49999705#0.0
TPM3#5.6989684#0.49999705#0.0
CCL28#5.6989684#0.49999705#0.0
BGN#5.6989684#0.49999705#0.0
PI3#5.6989684#0.49999702#0.0
CD81#5.6989684#0.49999705#0.0
PNMA6A#5.6989684#0.499997#0.0
CLTRN#5.6989684#0.49999705#0.0
DDIT4L#5.6989684#0.49999702#0.0
NEUROG1#5.6989684#0.499997#0.0
CCL17#5.6989684#0.49999705#0.0
NDUFAF4#5.6989684#0.49999708#0.0
IFT27#5.6989684#0.49999705#0.0
COLEC10#5.6989684#0.49999705#0.0
CSNK2A1#5.6989684#0.49999705#0.0
YIPF6#5.6989684#0.49999705#0.0
TMEM37#5.6989684#0.49999702#0.0
UPP2#5.6989684#0.49999705#0.0
CSTF1#5.6989684#0.49999702#0.0
TEF#5.6989684#0.49999702#0.0
LUM#5.6989684#0.499997#0.0
HOXD4#5.6989684#0.49999702#0.0
PSME3#5.6989684#0.49999702#0.0
MRGPRX2#5.6989684#0.499997#0.0
DLEU7#5.6989684#0.49999702#0.0
RBM39#5.6989684#0.499997#0.0
BET1#5.6989684#0.499997#0.0
ZMAT3#5.6989684#0.49999705#0.0
LOC100130370#5.6989684#0.49999702#0.0
RIMS4#5.6989684#0.49999705#0.0
TENT5B#5.6989684#0.49999705#0.0
SLIRP#5.6989684#0.49999705#0.0
POLD4#5.6989684#0.49999702#0.0
SPCS1#5.6989684#0.49999705#0.0
CD160#5.6989684#0.49999705#0.0
HIST1H2BI#5.6989684#0.49999705#0.0
TCAP#5.6989684#0.49999708#0.0
RAB27B#5.6989684#0.49999702#0.0
VARS2#5.6989684#0.49999705#0.0
LOC728485#5.6989684#0.49999702#0.0
IMMP2L#5.6989684#0.49999705#0.0
ZNF383#5.6989684#0.49999705#0.0
MAB21L1#5.6989684#0.49999705#0.0
NTF3#5.6989684#0.49999705#0.0
FABP12#5.6989684#0.49999705#0.0
PPP1R14A#5.6989684#0.49999705#0.0
NSUN3#5.6989684#0.49999705#0.0
NME2#5.6989684#0.499997#0.0
CXCL8#5.6989684#0.49999702#0.0
HSD17B10#5.6989665#0.49999478#0.0
ATP5MG#5.6989665#0.49999472#0.0
ACKR4#5.6989665#0.4999947#0.0
RPS15A#5.6989665#0.4999947#0.0
SMIM4#5.6989665#0.4999947#0.0
KLF7#5.6989665#0.4999947#0.0
TMEM74#5.6989665#0.4999947#0.0
SLC10A3#5.6989665#0.49999478#0.0
ERI3#5.6989665#0.4999947#0.0
TSPAN2#5.6989665#0.4999947#0.0
NUDT2#5.6989665#0.4999947#0.0
ADM#5.6989665#0.4999947#0.0
FERD3L#5.6989665#0.4999947#0.0
ARL13A#5.6989665#0.4999947#0.0
AQP3#5.6989665#0.49999478#0.0
FHL2#5.6989665#0.4999947#0.0
FAM104B#5.6989665#0.49999472#0.0
FGF14#5.6989665#0.49999472#0.0
PAFAH1B2#5.6989665#0.4999947#0.0
SPATA31D4#5.6989665#0.4999947#0.0
FAM192A#5.6989665#0.4999947#0.0
LSAMP#5.6989665#0.4999947#0.0
NMT1#5.6989665#0.49999472#0.0
SH3GL2#5.6989665#0.4999947#0.0
KCNE1#5.6989665#0.49999472#0.0
CCR2#5.6989665#0.49999472#0.0
TIMM8A#5.6989665#0.4999947#0.0
FAM173A#5.6989665#0.49999472#0.0
RASL10B#5.6989665#0.49999472#0.0
FLJ44635#5.6989665#0.49999472#0.0
TTC9C#5.6989665#0.4999947#0.0
TMED5#5.6989665#0.4999947#0.0
TBXT#5.6989665#0.4999947#0.0
OAZ2#5.6989665#0.4999947#0.0
OR2A4#5.6989665#0.4999947#0.0
RPN1#5.6989665#0.49999475#0.0
RALB#5.6989665#0.4999947#0.0
RPL8#5.6989665#0.4999947#0.0
ZNF32#5.6989665#0.4999947#0.0
KRTAP19-6#5.6989665#0.4999947#0.0
CHRM1#5.6989665#0.4999947#0.0
TINF2#5.6989665#0.4999947#0.0
KLRC4#5.6989665#0.4999947#0.0
C12orf54#5.6989665#0.4999947#0.0
PAGE5#5.6989665#0.4999947#0.0
HP1BP3#5.6989665#0.4999947#0.0
RPL37A#5.6989665#0.4999947#0.0
HPCA#5.6989665#0.4999947#0.0
TMEM242#5.6989665#0.4999947#0.0
EIF4EBP3#5.6989665#0.4999947#0.0
OSTM1#5.6989665#0.4999947#0.0
IL20#5.6989665#0.4999947#0.0
SNRPA#5.6989665#0.4999947#0.0
GEMIN8#5.6989665#0.4999947#0.0
MTMR10#5.6989665#0.4999947#0.0
NNAT#5.6989665#0.4999947#0.0
SLC32A1#5.6989665#0.4999947#0.0
ELOA3#5.6989665#0.4999947#0.0
PSMA1#5.6989665#0.49999472#0.0
LOC100131107#5.6989665#0.4999947#0.0
SAP30#5.6989665#0.4999947#0.0
KCNG1#5.6989665#0.4999947#0.0
NAA10#5.6989665#0.4999947#0.0
NCS1#5.6989665#0.49999472#0.0
SDC4#5.6989665#0.49999475#0.0
CYTH1#5.6989665#0.49999475#0.0
FAM220A#5.6989665#0.4999947#0.0
WDFY2#5.6989665#0.49999475#0.0
CXXC5#5.6989665#0.49999472#0.0
AMELY#5.6989665#0.49999472#0.0
TTC9B#5.6989665#0.49999475#0.0
REEP3#5.6989665#0.4999947#0.0
FBXL8#5.6989665#0.4999947#0.0
MED27#5.6989665#0.4999947#0.0
TXNL4B#5.6989665#0.49999472#0.0
P2RY4#5.6989665#0.4999947#0.0
PNRC1#5.6989665#0.49999475#0.0
TMEM138#5.6989665#0.4999947#0.0
