#VSD#VSD_pos#VSD_nag
GHRH#5.698982#0.5000124#0.0
PTP4A2#5.698969#0.4999976#0.0
PPP1R14A#5.698969#0.49999753#0.0
XIAP#5.698969#0.49999753#0.0
METAP1#5.698969#0.49999753#0.0
TOMM5#5.698969#0.4999976#0.0
AMD1#5.698969#0.49999753#0.0
MISP3#5.698969#0.49999753#0.0
MEIS1#5.698969#0.4999976#0.0
SPCS1#5.698969#0.49999753#0.0
PIN4#5.698969#0.49999762#0.0
PRR32#5.698969#0.49999756#0.0
RRAS#5.698969#0.49999762#0.0
FDX2#5.698969#0.49999756#0.0
CSTF1#5.698969#0.49999756#0.0
HOXA3#5.698969#0.49999756#0.0
RAC2#5.698969#0.49999756#0.0
LOC100130370#5.698969#0.49999762#0.0
NME2#5.698969#0.49999753#0.0
ACYP1#5.698969#0.49999753#0.0
SCP2#5.698969#0.4999976#0.0
SRSF5#5.698969#0.4999976#0.0
KRTAP4-3#5.698969#0.4999976#0.0
PTDSS1#5.698969#0.4999976#0.0
LIN28B#5.698969#0.49999756#0.0
SDHD#5.698969#0.49999756#0.0
NEUROG1#5.698969#0.49999747#0.0
PNMA6A#5.698969#0.4999975#0.0
DLEU7#5.698969#0.49999753#0.0
MYL10#5.698969#0.49999756#0.0
RNASE2#5.698969#0.49999756#0.0
GJD3#5.698969#0.4999976#0.0
LOC105375787#5.698969#0.49999753#0.0
SYNJ2BP-COX16#5.698969#0.49999753#0.0
UBXN7#5.698969#0.49999756#0.0
CHRM4#5.698969#0.49999756#0.0
DKC1#5.698969#0.49999756#0.0
NDUFAF2#5.698969#0.4999976#0.0
LOC730183#5.698969#0.49999753#0.0
STX7#5.698969#0.49999756#0.0
DEFB112#5.698969#0.49999756#0.0
RPE#5.698969#0.49999756#0.0
AMMECR1L#5.698969#0.49999753#0.0
SEM1#5.698969#0.49999753#0.0
LIPM#5.698969#0.49999753#0.0
PRPH2#5.698969#0.49999747#0.0
SMAD4#5.698969#0.49999753#0.0
UFC1#5.698969#0.49999753#0.0
C17orf77#5.698969#0.49999747#0.0
NKIRAS1#5.698969#0.49999756#0.0
ZNF771#5.698969#0.49999756#0.0
ACYP2#5.698969#0.49999753#0.0
KRTAP11-1#5.698969#0.49999756#0.0
CXCL8#5.698969#0.49999756#0.0
ACTR6#5.698969#0.4999976#0.0
IRF4#5.698969#0.4999976#0.0
PSME3#5.698969#0.4999976#0.0
FOXR2#5.698969#0.49999756#0.0
GTF3C2#5.698969#0.4999976#0.0
IFT27#5.698969#0.49999756#0.0
CHTOP#5.698969#0.49999756#0.0
TMEM205#5.698969#0.49999753#0.0
IMMP2L#5.698969#0.49999756#0.0
CD81#5.698969#0.4999976#0.0
NSUN3#5.698969#0.49999753#0.0
MRPS15#5.698969#0.49999762#0.0
PI3#5.698969#0.49999753#0.0
DDIT4L#5.698969#0.49999756#0.0
BET1#5.698969#0.49999756#0.0
CD160#5.698969#0.49999762#0.0
DUSP3#5.698969#0.4999976#0.0
PRSS22#5.698969#0.4999976#0.0
HIST1H2BI#5.698969#0.49999762#0.0
HIGD1A#5.698969#0.4999975#0.0
CLTRN#5.698969#0.4999975#0.0
TNFSF18#5.698969#0.49999756#0.0
GLUL#5.698969#0.4999976#0.0
MCUB#5.698969#0.49999756#0.0
LCE2D#5.698969#0.49999753#0.0
CSNK2A1#5.698969#0.4999976#0.0
TMEM14A#5.698969#0.49999756#0.0
AGPS#5.698969#0.49999762#0.0
KLF16#5.698969#0.49999753#0.0
TEF#5.698969#0.49999753#0.0
TRIR#5.698969#0.49999756#0.0
SLC35F6#5.698969#0.4999976#0.0
LIX1L#5.698969#0.49999756#0.0
NTF3#5.698969#0.49999753#0.0
ZNF383#5.698969#0.4999976#0.0
SRR#5.698969#0.4999976#0.0
NDUFAF4#5.698969#0.49999762#0.0
TLCD1#5.698969#0.49999753#0.0
IGF1#5.698969#0.49999756#0.0
DNASE1L1#5.698969#0.49999747#0.0
TSPAN33#5.698969#0.49999753#0.0
MZT2A#5.698969#0.49999762#0.0
LUM#5.698969#0.49999753#0.0
MED11#5.698969#0.4999976#0.0
SNAP23#5.698969#0.49999756#0.0
TCAP#5.698969#0.49999762#0.0
RIMS4#5.698969#0.49999756#0.0
NFYB#5.698969#0.49999756#0.0
SYNE4#5.698969#0.49999756#0.0
RNASEK#5.698969#0.49999756#0.0
LOC150051#5.698969#0.49999756#0.0
RAB27B#5.698969#0.49999756#0.0
BMP3#5.698969#0.49999756#0.0
AK2#5.698969#0.4999975#0.0
SUCNR1#5.698969#0.4999976#0.0
SLC35A1#5.698969#0.49999756#0.0
UBE2R2#5.698969#0.4999976#0.0
CAMK2A#5.698969#0.4999976#0.0
LOC728485#5.698969#0.49999753#0.0
SFRP4#5.698969#0.49999756#0.0
AKR1B1#5.698969#0.49999756#0.0
HIST1H3A#5.698969#0.49999756#0.0
UBC#5.698969#0.4999976#0.0
EVI2A#5.698969#0.49999756#0.0
POLD4#5.698969#0.4999976#0.0
SNRPE#5.698969#0.49999753#0.0
OR8A1#5.698969#0.49999753#0.0
TPST1#5.698969#0.49999756#0.0
TPM3#5.698969#0.49999753#0.0
HOXA7#5.698969#0.49999756#0.0
SLC17A7#5.698969#0.4999976#0.0
DNAJC24#5.698969#0.4999976#0.0
TMEM37#5.698969#0.49999753#0.0
NUDCD2#5.698969#0.49999753#0.0
TBC1D3E#5.698969#0.49999756#0.0
SYNCRIP#5.698969#0.4999976#0.0
GLA#5.698969#0.4999976#0.0
CABP7#5.698969#0.49999756#0.0
TBC1D3#5.698969#0.49999756#0.0
VARS2#5.698969#0.49999756#0.0
BMP7#5.698969#0.49999756#0.0
PBX1#5.698969#0.49999756#0.0
TBC1D3C#5.698969#0.49999756#0.0
DBNDD2#5.698969#0.49999756#0.0
UBE2D3#5.698969#0.49999756#0.0
FBXO43#5.698969#0.49999762#0.0
MT3#5.6989665#0.499995#0.0
GADD45B#5.6989665#0.499995#0.0
MRPL36#5.6989665#0.49999505#0.0
IL13RA2#5.6989665#0.49999508#0.0
RPL37A#5.6989665#0.49999505#0.0
HES2#5.6989665#0.499995#0.0
RALB#5.6989665#0.49999505#0.0
MIS18A#5.6989665#0.499995#0.0
ASIC5#5.6989665#0.49999502#0.0
LALBA#5.6989665#0.49999505#0.0
CCDC47#5.6989665#0.499995#0.0
C2orf49#5.6989665#0.499995#0.0
TMEM185A#5.6989665#0.49999505#0.0
KLK4#5.6989665#0.499995#0.0
ABHD13#5.6989665#0.49999502#0.0
RPL24#5.6989665#0.499995#0.0
NUDT2#5.6989665#0.49999508#0.0
SLC51B#5.6989665#0.49999496#0.0
UCHL1#5.6989665#0.49999505#0.0
PYURF#5.6989665#0.49999502#0.0
REXO2#5.6989665#0.49999502#0.0
MYD88#5.6989665#0.499995#0.0
SNRPA#5.6989665#0.499995#0.0
XK#5.6989665#0.499995#0.0
SCN2B#5.6989665#0.499995#0.0
RNF122#5.6989665#0.49999505#0.0
POLR2J3#5.6989665#0.49999493#0.0
PTPN1#5.6989665#0.499995#0.0
TEX30#5.6989665#0.49999505#0.0
SYT1#5.6989665#0.499995#0.0
ZNF121#5.6989665#0.49999502#0.0
PLA2G2C#5.6989665#0.499995#0.0
LEUTX#5.6989665#0.49999502#0.0
CBLN1#5.6989665#0.499995#0.0
TBXT#5.6989665#0.499995#0.0
C5orf67#5.6989665#0.499995#0.0
TRMT61A#5.6989665#0.499995#0.0
SLC31A1#5.6989665#0.49999508#0.0
CSDC2#5.6989665#0.49999502#0.0
RDH10#5.6989665#0.499995#0.0
CORT#5.6989665#0.499995#0.0
ACKR4#5.6989665#0.49999505#0.0
CXXC5#5.6989665#0.49999505#0.0
DPM2#5.6989665#0.49999502#0.0
CPSF7#5.6989665#0.49999505#0.0
SMIM18#5.6989665#0.499995#0.0
C19orf25#5.6989665#0.499995#0.0
FGF14#5.6989665#0.49999502#0.0
PITX3#5.6989665#0.499995#0.0
TINF2#5.6989665#0.49999502#0.0
ANKRD13C#5.6989665#0.49999502#0.0
TMEM242#5.6989665#0.499995#0.0
HSD17B10#5.6989665#0.49999508#0.0
SUMF1#5.6989665#0.499995#0.0
HYLS1#5.6989665#0.499995#0.0
PRL#5.6989665#0.499995#0.0
SOWAHD#5.6989665#0.499995#0.0
IGIP#5.6989665#0.499995#0.0
TAC3#5.6989665#0.49999505#0.0
B4GALT4#5.6989665#0.49999502#0.0
OSBP#5.6989665#0.49999502#0.0
KRTAP22-2#5.6989665#0.49999505#0.0
BMT2#5.6989665#0.499995#0.0
BLID#5.6989665#0.499995#0.0
LYPD2#5.6989665#0.499995#0.0
NDEL1#5.6989665#0.49999505#0.0
OSTM1#5.6989665#0.499995#0.0
PAFAH1B2#5.6989665#0.49999505#0.0
KRTAP21-2#5.6989665#0.49999505#0.0
ZCCHC12#5.6989665#0.499995#0.0
TRIM43B#5.6989665#0.49999505#0.0
HP1BP3#5.6989665#0.499995#0.0
KRTAP23-1#5.6989665#0.49999502#0.0
CAPNS2#5.6989665#0.49999502#0.0
ISG15#5.6989665#0.499995#0.0
KLRC4#5.6989665#0.499995#0.0
TMEM135#5.6989665#0.499995#0.0
THTPA#5.6989665#0.499995#0.0
NNAT#5.6989665#0.499995#0.0
NAA10#5.6989665#0.499995#0.0
RAB2B#5.6989665#0.49999502#0.0
C10orf142#5.6989665#0.499995#0.0
SLC25A4#5.6989665#0.49999502#0.0
RTP3#5.6989665#0.49999493#0.0
FAM118B#5.6989665#0.49999505#0.0
ADM#5.6989665#0.49999505#0.0
FAM192A#5.6989665#0.499995#0.0
TTC9B#5.6989665#0.49999505#0.0
BTG3#5.6989665#0.49999502#0.0
HRH2#5.6989665#0.49999502#0.0
TSPAN2#5.6989665#0.499995#0.0
NR2C2AP#5.6989665#0.499995#0.0
MAGEB18#5.6989665#0.499995#0.0
COX14#5.6989665#0.49999505#0.0
GPR25#5.6989665#0.499995#0.0
NKX6-3#5.6989665#0.49999502#0.0
ALKBH7#5.6989665#0.49999505#0.0
CALB2#5.6989665#0.49999505#0.0
USP3#5.6989665#0.49999505#0.0
VMA21#5.6989665#0.49999502#0.0
PIGA#5.6989665#0.499995#0.0
PITX1#5.6989665#0.499995#0.0
LILRB3#5.6989665#0.49999502#0.0
DTD2#5.6989665#0.499995#0.0
MAF1#5.6989665#0.49999502#0.0
ERI3#5.6989665#0.49999505#0.0
PMAIP1#5.6989665#0.49999502#0.0
FAM220A#5.6989665#0.499995#0.0
LOC100131107#5.6989665#0.49999502#0.0
PNRC1#5.6989665#0.49999505#0.0
NAA20#5.6989665#0.499995#0.0
CACNG2#5.6989665#0.49999505#0.0
P2RY4#5.6989665#0.499995#0.0
TBC1D22B#5.6989665#0.499995#0.0
ASCL2#5.6989665#0.49999502#0.0
RAB9B#5.6989665#0.499995#0.0
SLC32A1#5.6989665#0.499995#0.0
C19orf67#5.6989665#0.499995#0.0
MRGBP#5.6989665#0.49999505#0.0
CTSL#5.6989665#0.49999496#0.0
SPDYE3#5.6989665#0.499995#0.0
VWC2L#5.6989665#0.499995#0.0
FAM228A#5.6989665#0.49999505#0.0
RPS10#5.6989665#0.49999505#0.0
C1QB#5.6989665#0.499995#0.0
FERD3L#5.6989665#0.49999502#0.0
FAM212A#5.6989665#0.499995#0.0
TTC9C#5.6989665#0.49999505#0.0
FAM46C#5.6989665#0.49999496#0.0
OR2A4#5.6989665#0.49999496#0.0
ARF3#5.6989665#0.499995#0.0
ELOA3B#5.6989665#0.49999505#0.0
ELOA3C#5.6989665#0.49999505#0.0
SMIM4#5.6989665#0.49999508#0.0
PSMB4#5.6989665#0.499995#0.0
PDIK1L#5.6989665#0.499995#0.0
S1PR1#5.6989665#0.49999502#0.0
THOC7#5.6989665#0.49999505#0.0
XKR8#5.6989665#0.499995#0.0
FEV#5.6989665#0.49999502#0.0
FOS#5.6989665#0.49999502#0.0
HENMT1#5.6989665#0.499995#0.0
S100A8#5.6989665#0.49999502#0.0
RHOXF2B#5.6989665#0.499995#0.0
COX16#5.6989665#0.499995#0.0
RHOXF2#5.6989665#0.499995#0.0
ARL13A#5.6989665#0.49999502#0.0
RNASE4#5.6989665#0.499995#0.0
KLHDC3#5.6989665#0.499995#0.0
F9#5.6989665#0.499995#0.0
FBXL8#5.6989665#0.499995#0.0
PSMB7#5.6989665#0.49999502#0.0
MED27#5.6989665#0.499995#0.0
CAMKV#5.6989665#0.49999496#0.0
RHOU#5.6989665#0.49999505#0.0
TXNL4B#5.6989665#0.49999502#0.0
CCL20#5.6989665#0.499995#0.0
ELOA3#5.6989665#0.49999505#0.0
NCS1#5.6989665#0.49999505#0.0
TP63#5.6989665#0.49999505#0.0
TRAF4#5.6989665#0.49999502#0.0
FHL2#5.6989665#0.49999505#0.0
CCR2#5.6989665#0.49999505#0.0
KRTAP19-6#5.6989665#0.49999505#0.0
DPY30#5.6989665#0.49999505#0.0
FAM177B#5.6989665#0.49999496#0.0
HPCA#5.6989665#0.499995#0.0
EFNA1#5.6989665#0.49999502#0.0
SCGB1A1#5.6989665#0.49999505#0.0
PRR20G#5.6989665#0.49999505#0.0
SLC10A3#5.6989665#0.49999505#0.0
CCL13#5.6989665#0.49999505#0.0
RPL10A#5.6989665#0.49999505#0.0
GYPE#5.6989665#0.499995#0.0
TMEM138#5.6989665#0.499995#0.0
WDR81#5.6989665#0.499995#0.0
PPIL3#5.6989665#0.499995#0.0
CYTH1#5.6989665#0.49999508#0.0
NIPSNAP3B#5.6989665#0.499995#0.0
MFSD14C#5.6989665#0.49999505#0.0
ZNF32#5.6989665#0.49999505#0.0
TRADD#5.6989665#0.49999502#0.0
SH3GL2#5.6989665#0.499995#0.0
RPN1#5.6989665#0.49999505#0.0
NMT1#5.6989665#0.49999508#0.0
CLDN8#5.6989665#0.49999505#0.0
HES3#5.6989665#0.49999502#0.0
PSMC4#5.6989665#0.49999505#0.0
C2orf27B#5.6989665#0.49999502#0.0
MRPS25#5.6989665#0.49999505#0.0
UTP23#5.6989665#0.49999502#0.0
ABHD3#5.6989665#0.499995#0.0
MEST#5.6989665#0.499995#0.0
HIST1H4F#5.6989665#0.49999505#0.0
CSAG3#5.6989665#0.49999505#0.0
ADAM32#5.6989665#0.49999502#0.0
HAGLR#5.6989665#0.49999496#0.0
CLTB#5.6989665#0.49999505#0.0
UBA5#5.6989665#0.49999502#0.0
TMEM167B#5.6989665#0.49999505#0.0
HIST1H4D#5.6989665#0.49999508#0.0
AADAT#5.6989665#0.49999505#0.0
ZNF485#5.6989665#0.499995#0.0
TMEM258#5.6989665#0.49999505#0.0
CALML5#5.6989665#0.49999502#0.0
HIST1H2AA#5.6989665#0.499995#0.0
IRF1#5.6989665#0.499995#0.0
LGI1#5.6989665#0.499995#0.0
MYF5#5.6989665#0.49999502#0.0
LOC643802#5.6989665#0.49999505#0.0
LAS1L#5.6989665#0.49999508#0.0
ZBTB18#5.6989665#0.49999505#0.0
CHST6#5.6989665#0.499995#0.0
RHOA#5.6989665#0.499995#0.0
TOMM6#5.6989665#0.499995#0.0
CALN1#5.6989665#0.499995#0.0
STAR#5.6989665#0.49999505#0.0
TRAPPC5#5.6989665#0.49999496#0.0
URAD#5.6989665#0.49999505#0.0
THOC1#5.6989665#0.49999505#0.0
AMELY#5.6989665#0.49999502#0.0
GEMIN8#5.6989665#0.499995#0.0
MED21#5.6989665#0.49999505#0.0
SDC4#5.6989665#0.499995#0.0
OR11H2#5.6989665#0.499995#0.0
PSMA1#5.6989665#0.49999502#0.0
PDP1#5.6989665#0.499995#0.0
SUDS3#5.6989665#0.49999505#0.0
ZMYND19#5.6989665#0.49999496#0.0
PPIAL4G#5.6989665#0.49999496#0.0
CA3#5.6989665#0.49999502#0.0
ALG14#5.6989665#0.499995#0.0
DSN1#5.6989665#0.499995#0.0
SFT2D2#5.6989665#0.49999502#0.0
MAFG#5.6989665#0.499995#0.0
IRGM#5.6989665#0.49999505#0.0
MPC1#5.6989665#0.499995#0.0
C4orf3#5.6989665#0.49999505#0.0
C8orf88#5.6989665#0.49999505#0.0
OGT#5.6989665#0.499995#0.0
DCUN1D2#5.6989665#0.49999505#0.0
GTF3C4#5.6989665#0.499995#0.0
GPR119#5.6989665#0.49999505#0.0
RASL10B#5.6989665#0.49999502#0.0
ATP6V0C#5.6989665#0.49999502#0.0
CSNK1E#5.6989665#0.499995#0.0
FAM173A#5.6989665#0.499995#0.0
NDUFAB1#5.6989665#0.499995#0.0
C10orf113#5.6989665#0.499995#0.0
TIMM8A#5.6989665#0.49999505#0.0
KATNBL1#5.6989665#0.499995#0.0
SIAH2#5.6989665#0.499995#0.0
TPD52L3#5.6989665#0.499995#0.0
HIST1H2BC#5.6989665#0.49999502#0.0
CLDN12#5.6989665#0.499995#0.0
LAMP2#5.6989665#0.49999502#0.0
HSPB3#5.6989665#0.49999505#0.0
IL20#5.6989665#0.49999505#0.0
C7orf69#5.6989665#0.49999502#0.0
RGS7BP#5.6989665#0.49999508#0.0
C11orf44#5.6989665#0.49999502#0.0
CCL21#5.6989665#0.49999496#0.0
TIMMDC1#5.6989665#0.49999502#0.0
VAMP2#5.6989665#0.499995#0.0
C2orf66#5.6989665#0.49999502#0.0
HINT1#5.6989665#0.49999502#0.0
ZNF12#5.6989665#0.49999505#0.0
C3orf36#5.6989665#0.499995#0.0
PRKACB#5.6989665#0.499995#0.0
C7orf77#5.6989665#0.499995#0.0
PEBP1#5.6989665#0.499995#0.0
IL2RA#5.6989665#0.499995#0.0
MTURN#5.6989665#0.499995#0.0
MRPL30#5.6989665#0.499995#0.0
HTR1B#5.6989665#0.49999505#0.0
SMR3B#5.6989665#0.499995#0.0
RASGEF1C#5.6989665#0.49999505#0.0
PI4K2A#5.6989665#0.49999508#0.0
CNOT7#5.6989665#0.49999505#0.0
EDDM3A#5.6989665#0.499995#0.0
DGCR6#5.6989665#0.49999502#0.0
PET100#5.6989665#0.49999505#0.0
EIF4EBP1#5.6989665#0.499995#0.0
CS#5.6989665#0.499995#0.0
CNIH3#5.6989665#0.49999505#0.0
FABP1#5.6989665#0.49999505#0.0
KRTAP9-1#5.6989665#0.49999502#0.0
C4B_2#5.6989665#0.49999505#0.0
C4B#5.6989665#0.49999505#0.0
P2RY8#5.6989665#0.49999502#0.0
SYN1#5.6989665#0.499995#0.0
ZNF664#5.6989665#0.49999505#0.0
BATF#5.6989665#0.499995#0.0
ACTA1#5.6989665#0.499995#0.0
NRF1#5.6989665#0.49999505#0.0
HNRNPA3#5.6989665#0.49999505#0.0
SMIM26#5.6989665#0.49999505#0.0
PTGES3#5.6989665#0.499995#0.0
CNOT3#5.6989665#0.499995#0.0
TMED5#5.6989665#0.49999505#0.0
RPL17-C18orf32#5.6989665#0.49999505#0.0
KLHL15#5.6989665#0.499995#0.0
PRKRIP1#5.6989665#0.49999505#0.0
SSR3#5.6989665#0.499995#0.0
FAM153A#5.6989665#0.49999502#0.0
RTL6#5.6989665#0.499995#0.0
RBP4#5.6989665#0.49999505#0.0
HIST1H2AJ#5.6989665#0.49999505#0.0
JAGN1#5.6989665#0.499995#0.0
ENHO#5.6989665#0.49999505#0.0
SUMO1#5.6989665#0.499995#0.0
GJB1#5.698963#0.49999085#0.0
HIST1H3J#5.698963#0.49999085#0.0
ACTL6B#5.698963#0.49999085#0.0
SHTN1#5.698963#0.49999085#0.0
RGS1#5.698963#0.49999082#0.0
KLHDC8B#5.698963#0.49999085#0.0
MAFB#5.698963#0.49999082#0.0
TMEM155#5.698963#0.49999082#0.0
CCL19#5.698963#0.49999085#0.0
NPC2#5.698963#0.49999085#0.0
EIF5A2#5.698963#0.49999082#0.0
TMEM219#5.698963#0.49999085#0.0
ZNF22#5.698963#0.49999085#0.0
TXN#5.698963#0.49999082#0.0
GOLGA7#5.698963#0.49999085#0.0
HIGD2A#5.698963#0.49999082#0.0
EIF1AX#5.698963#0.49999085#0.0
TIMM17A#5.698963#0.49999082#0.0
