#VSD#VSD_pos#VSD_nag
GHRH#4.0184984#0.010434143#0.0
MAP1LC3B#4.01803#0.010422894#0.0
KRTAP12-1#4.0180287#0.010422865#0.0
PCIF1#4.0180283#0.010422854#0.0
CXCL3#4.0180283#0.010422851#0.0
C14orf119#4.0180283#0.010422853#0.0
IDH3G#4.0180273#0.010422825#0.0
CBLN3#4.018027#0.010422819#0.0
SUCNR1#4.018027#0.010422819#0.0
NUDT16#4.018027#0.010422812#0.0
KCTD2#4.018027#0.010422813#0.0
NANOS3#4.0180264#0.0104228025#0.0
CELF1#4.018026#0.010422797#0.0
ITM2A#4.018026#0.0104228#0.0
CTDSP2#4.018026#0.010422799#0.0
PRSS16#4.0180254#0.010422785#0.0
FAM71C#4.018025#0.010422769#0.0
PURG#4.0180163#0.010422565#0.0
OXSM#4.0180097#0.010422404#0.0
TMEM165#4.018#0.010422181#0.0
STX7#4.0179873#0.0104218675#0.0
DUSP3#4.0179825#0.0104217585#0.0
ACTR6#4.01798#0.010421697#0.0
TPST1#4.017979#0.0104216775#0.0
NDUFAF2#4.0179777#0.010421635#0.0
TMEM97#4.0179777#0.010421641#0.0
KRTAP4-3#4.017977#0.010421625#0.0
PPP1R14A#4.0179768#0.010421617#0.0
IRF4#4.0179768#0.010421615#0.0
NDUFAF4#4.0179763#0.010421603#0.0
BMP7#4.0179763#0.0104216#0.0
GTF3C2#4.0179763#0.010421602#0.0
FDX2#4.017976#0.010421591#0.0
AK2#4.017976#0.010421587#0.0
KRTAP11-1#4.0179753#0.010421585#0.0
SMAD4#4.0179753#0.01042158#0.0
RAB27B#4.017975#0.010421574#0.0
AKR1B1#4.017974#0.010421551#0.0
TCAP#4.017974#0.010421551#0.0
PRR32#4.0179734#0.010421534#0.0
SNRPE#4.017973#0.010421523#0.0
GNMT#4.017973#0.010421527#0.0
MRPS15#4.017973#0.010421522#0.0
CCL17#4.0179725#0.010421514#0.0
CHRM4#4.0179725#0.010421518#0.0
PBX1#4.0179725#0.01042151#0.0
NFYB#4.017972#0.0104215#0.0
POLD4#4.017972#0.010421503#0.0
SLC35A1#4.0179715#0.010421492#0.0
DNAJC24#4.0179715#0.010421496#0.0
HIST1H3A#4.0179715#0.010421487#0.0
DEFB112#4.017971#0.010421474#0.0
DBNDD2#4.017971#0.010421474#0.0
CSTF1#4.0179706#0.010421471#0.0
GLA#4.0179706#0.010421462#0.0
EVI2A#4.0179706#0.010421467#0.0
CHTOP#4.0179706#0.010421471#0.0
FXYD6#4.0179706#0.010421463#0.0
SCP2#4.0179706#0.010421462#0.0
RRAS#4.01797#0.010421457#0.0
FHL2#4.01797#0.010421458#0.0
TMEM205#4.01797#0.01042146#0.0
TMEM14A#4.01797#0.010421461#0.0
PTP4A2#4.01797#0.010421456#0.0
NKIRAS1#4.01797#0.010421453#0.0
UBXN7#4.0179696#0.010421445#0.0
GLUL#4.0179696#0.010421445#0.0
ZNF383#4.0179696#0.010421446#0.0
ACYP1#4.0179696#0.010421448#0.0
IMMP2L#4.017969#0.010421435#0.0
TRIR#4.017969#0.010421429#0.0
LIN28B#4.017969#0.010421438#0.0
MED11#4.017969#0.010421438#0.0
PSME3#4.0179687#0.010421421#0.0
TPM3#4.0179687#0.010421424#0.0
MZT2A#4.0179687#0.010421426#0.0
METAP1#4.017968#0.010421406#0.0
SLC17A7#4.017968#0.010421409#0.0
CXCL8#4.017968#0.010421405#0.0
SFRP4#4.0179677#0.010421395#0.0
C17orf77#4.017967#0.010421388#0.0
RNASEK#4.017967#0.010421392#0.0
UBC#4.017967#0.01042139#0.0
CD160#4.017967#0.010421391#0.0
SPCS1#4.017967#0.010421384#0.0
SYNE4#4.0179667#0.010421376#0.0
UFC1#4.0179667#0.010421374#0.0
LOC100130370#4.0179667#0.010421373#0.0
RBM39#4.0179667#0.010421372#0.0
DNASE1L1#4.0179667#0.010421378#0.0
XIAP#4.0179667#0.010421377#0.0
PTDSS1#4.0179667#0.010421372#0.0
RPE#4.0179663#0.010421366#0.0
CLTRN#4.0179663#0.010421359#0.0
LOC105375787#4.0179663#0.010421363#0.0
LOC728485#4.0179663#0.01042136#0.0
TLCD1#4.0179663#0.010421367#0.0
CABP7#4.0179663#0.010421369#0.0
TMEM37#4.0179663#0.010421365#0.0
ACYP2#4.0179663#0.010421361#0.0
RGS7BP#4.017966#0.010421356#0.0
SYNCRIP#4.017966#0.010421356#0.0
CAMK2A#4.017966#0.0104213515#0.0
MCUB#4.0179653#0.010421338#0.0
IFT27#4.0179653#0.010421346#0.0
DLEU7#4.0179653#0.010421342#0.0
BET1#4.0179653#0.010421343#0.0
GJD3#4.017965#0.010421327#0.0
PIN4#4.017965#0.0104213245#0.0
OR51D1#4.017965#0.010421334#0.0
FOXR2#4.017965#0.010421326#0.0
PNMA6A#4.017965#0.01042133#0.0
NUDCD2#4.017965#0.010421328#0.0
AGPS#4.0179644#0.010421324#0.0
AMMECR1L#4.0179644#0.010421313#0.0
CSNK2A1#4.0179644#0.010421324#0.0
NTF3#4.0179644#0.010421324#0.0
TSPAN33#4.0179644#0.010421313#0.0
LUM#4.0179644#0.010421324#0.0
LCE2D#4.0179644#0.010421313#0.0
TOMM5#4.017964#0.010421308#0.0
SLC35F6#4.017964#0.010421308#0.0
PYDC5#4.017964#0.010421307#0.0
AMD1#4.017964#0.010421302#0.0
HIST1H2BI#4.017964#0.01042131#0.0
FBXO43#4.0179634#0.010421296#0.0
SRSF5#4.0179634#0.010421299#0.0
PRSS22#4.0179634#0.010421299#0.0
FLYWCH2#4.017963#0.010421285#0.0
VARS2#4.017963#0.010421287#0.0
TEF#4.017963#0.010421283#0.0
TNFSF18#4.017963#0.010421288#0.0
XRCC6#4.017963#0.010421285#0.0
BMP3#4.0179625#0.0104212705#0.0
HIGD1A#4.0179625#0.010421272#0.0
MYL10#4.0179625#0.010421277#0.0
MISP3#4.017962#0.010421267#0.0
UPP2#4.017962#0.010421258#0.0
HRH2#4.017962#0.010421266#0.0
ZNF771#4.0179615#0.010421255#0.0
TTC9B#4.0179615#0.010421256#0.0
SDHD#4.017961#0.0104212435#0.0
RNASE2#4.017961#0.010421239#0.0
MEIS1#4.017961#0.01042124#0.0
PPP4R3C#4.017961#0.010421238#0.0
KCTD8#4.017961#0.010421233#0.0
SRR#4.017961#0.010421242#0.0
LIPM#4.017961#0.010421243#0.0
UBE2D3#4.0179605#0.010421229#0.0
DDIT4L#4.0179605#0.010421225#0.0
HOXA3#4.0179605#0.010421231#0.0
BGN#4.0179605#0.01042123#0.0
SNAP23#4.0179605#0.010421224#0.0
HOXA6#4.01796#0.010421219#0.0
KLF16#4.01796#0.010421217#0.0
NEUROG1#4.0179596#0.010421203#0.0
LIX1L#4.0179596#0.010421205#0.0
LOC730183#4.017959#0.010421193#0.0
OR8A1#4.0179586#0.010421184#0.0
RIMS4#4.017958#0.0104211755#0.0
PHOX2A#4.0179577#0.010421158#0.0
IGF1#4.0179577#0.010421161#0.0
DKC1#4.0179563#0.010421125#0.0
CD81#4.0179563#0.010421121#0.0
PI3#4.017956#0.010421114#0.0
PRPH2#4.0179553#0.010421103#0.0
NSUN3#4.0179553#0.010421096#0.0
LOC150051#4.0179543#0.010421075#0.0
SEM1#4.017954#0.010421063#0.0
RAC2#4.0179434#0.010420817#0.0
IL13RA2#4.0179415#0.010420769#0.0
HOXA7#4.017941#0.010420762#0.0
TAC3#4.0179324#0.010420549#0.0
LALBA#4.017931#0.010420521#0.0
C2orf27B#4.0179276#0.010420439#0.0
HSD17B10#4.0179205#0.010420266#0.0
GYPE#4.017915#0.010420132#0.0
FAM177B#4.0179133#0.01042009#0.0
NR2C2AP#4.0179114#0.01042005#0.0
SLC10A3#4.0179114#0.010420046#0.0
ASIC5#4.017911#0.010420043#0.0
RTP3#4.017911#0.01042004#0.0
XK#4.01791#0.01042002#0.0
ABHD3#4.0179095#0.010420004#0.0
HIST1H4D#4.0179095#0.010420004#0.0
KRTAP22-2#4.017909#0.010419986#0.0
CALN1#4.0179076#0.010419956#0.0
LAMP2#4.0179076#0.010419954#0.0
C2orf49#4.0179076#0.010419952#0.0
SUDS3#4.0179076#0.01041996#0.0
PSMB4#4.017907#0.010419948#0.0
HENMT1#4.0179067#0.010419933#0.0
KATNBL1#4.0179067#0.010419937#0.0
HNRNPA3#4.0179067#0.010419938#0.0
RHOA#4.017906#0.01041992#0.0
CHST6#4.017906#0.010419919#0.0
TINF2#4.017906#0.010419921#0.0
TMEM258#4.017906#0.010419919#0.0
RHOU#4.0179057#0.010419912#0.0
ZCCHC12#4.0179057#0.010419913#0.0
HPCAL4#4.0179057#0.01041991#0.0
HINT1#4.0179048#0.010419886#0.0
PRR20G#4.0179048#0.010419886#0.0
DPY30#4.0179048#0.010419884#0.0
CCL20#4.0179048#0.010419892#0.0
TBXT#4.0179048#0.010419892#0.0
NKX6-3#4.0179048#0.010419884#0.0
RPL10A#4.0179048#0.010419891#0.0
TOMM6#4.017904#0.010419868#0.0
ACKR4#4.017904#0.010419866#0.0
PSMB7#4.017904#0.01041987#0.0
SNRPA#4.017904#0.010419867#0.0
FGF14#4.017904#0.010419869#0.0
PAFAH1B2#4.0179033#0.010419856#0.0
IGIP#4.0179033#0.010419848#0.0
CCR2#4.0179033#0.01041986#0.0
TIMMDC1#4.0179033#0.010419855#0.0
BMT2#4.0179033#0.010419858#0.0
COX14#4.0179033#0.010419857#0.0
FAM173A#4.0179033#0.010419859#0.0
THOC1#4.017903#0.010419838#0.0
EFNA1#4.017903#0.010419842#0.0
PNRC1#4.017903#0.010419842#0.0
ZNF32#4.017903#0.0104198465#0.0
PEBP1#4.017903#0.010419846#0.0
THOC7#4.017903#0.010419847#0.0
PPIAL4G#4.017903#0.010419839#0.0
CCDC47#4.017903#0.010419838#0.0
TRMT61A#4.017903#0.010419841#0.0
OGT#4.0179024#0.010419827#0.0
ALKBH7#4.0179024#0.010419827#0.0
REXO2#4.0179024#0.010419834#0.0
ATP6V0C#4.0179024#0.010419827#0.0
F9#4.0179024#0.010419827#0.0
PRKRIP1#4.0179024#0.010419827#0.0
CNOT7#4.0179024#0.010419829#0.0
C1QB#4.0179024#0.01041983#0.0
AMELY#4.017902#0.010419816#0.0
CS#4.017902#0.010419814#0.0
CSDC2#4.017902#0.010419818#0.0
HYLS1#4.017902#0.0104198195#0.0
TSPAN2#4.017902#0.010419822#0.0
DCUN1D2#4.017902#0.010419822#0.0
NIPSNAP3B#4.017902#0.010419823#0.0
HSPB3#4.017902#0.010419822#0.0
MAF1#4.017902#0.010419819#0.0
NRF1#4.017902#0.0104198195#0.0
RNF122#4.017902#0.010419818#0.0
ZBTB18#4.0179014#0.010419809#0.0
FOS#4.0179014#0.010419808#0.0
CAPNS2#4.0179014#0.01041981#0.0
KLK4#4.0179014#0.010419813#0.0
MTURN#4.0179014#0.0104198055#0.0
TEX22#4.0179014#0.010419808#0.0
RASL10B#4.0179014#0.010419811#0.0
PRL#4.0179014#0.010419809#0.0
NUDT2#4.0179014#0.010419808#0.0
BATF#4.0179014#0.010419806#0.0
IL20#4.0179014#0.010419808#0.0
IRGM#4.017901#0.010419797#0.0
FBXL8#4.017901#0.010419794#0.0
SDC4#4.017901#0.0104198#0.0
OSTM1#4.017901#0.0104198#0.0
TRAPPC5#4.017901#0.010419796#0.0
FAM228A#4.017901#0.0104198#0.0
FAM118B#4.0179005#0.010419789#0.0
RASGEF1C#4.0179005#0.01041979#0.0
GADD45B#4.0179005#0.010419784#0.0
SYN1#4.0179005#0.010419782#0.0
FERD3L#4.0179005#0.010419791#0.0
CALB2#4.0179005#0.010419788#0.0
LOC643802#4.0179005#0.01041978#0.0
TMEM242#4.0179005#0.010419784#0.0
CCL13#4.0179005#0.010419787#0.0
TEX30#4.0179005#0.010419786#0.0
MRPL30#4.0179005#0.01041978#0.0
TMEM167B#4.0179#0.010419776#0.0
RNASE4#4.0179#0.010419769#0.0
LILRB3#4.0179#0.01041977#0.0
CALML5#4.0179#0.010419778#0.0
GTF3C4#4.0179#0.010419777#0.0
SUMO1#4.0178995#0.010419765#0.0
VAMP2#4.0178995#0.010419767#0.0
IRF1#4.0178995#0.0104197655#0.0
IL2RA#4.0178995#0.010419757#0.0
SMIM4#4.0178995#0.010419757#0.0
MPC1#4.0178995#0.010419767#0.0
CXXC5#4.0178995#0.010419757#0.0
RAB9B#4.017899#0.010419751#0.0
VMA21#4.017899#0.010419747#0.0
TMEM185A#4.017899#0.010419753#0.0
POLR2J3#4.017899#0.010419751#0.0
FEV#4.017899#0.010419754#0.0
B4GALT4#4.017899#0.010419756#0.0
SUMF1#4.017899#0.01041975#0.0
HTR1B#4.017899#0.010419749#0.0
CYTH1#4.017899#0.010419746#0.0
ANKRD13C#4.017899#0.010419756#0.0
MT3#4.017899#0.010419749#0.0
PDIK1L#4.017899#0.010419746#0.0
PPIL3#4.017899#0.01041975#0.0
ZNF121#4.017899#0.010419749#0.0
TMEM138#4.0178986#0.010419745#0.0
JAGN1#4.0178986#0.010419743#0.0
NCS1#4.0178986#0.0104197385#0.0
PLA2G2C#4.0178986#0.010419744#0.0
HIST1H2BC#4.0178986#0.010419744#0.0
LAS1L#4.0178986#0.010419735#0.0
PDP1#4.0178986#0.010419736#0.0
PSMA1#4.0178986#0.010419739#0.0
S100A8#4.0178986#0.010419734#0.0
GEMIN8#4.0178986#0.010419744#0.0
CCL21#4.017898#0.010419732#0.0
OSBP#4.017898#0.010419727#0.0
RBP4#4.017898#0.010419732#0.0
ARF3#4.017898#0.01041973#0.0
S1PR1#4.017898#0.010419733#0.0
NDEL1#4.017898#0.010419726#0.0
MRPL36#4.017898#0.010419726#0.0
NAA10#4.017898#0.010419731#0.0
CLDN12#4.0178976#0.010419717#0.0
UBA5#4.0178976#0.010419712#0.0
LOC100131107#4.0178976#0.010419714#0.0
C5orf67#4.0178976#0.010419716#0.0
TMED5#4.0178976#0.010419719#0.0
C7orf69#4.0178976#0.0104197115#0.0
C4orf3#4.0178976#0.010419722#0.0
P2RY8#4.0178976#0.010419714#0.0
LEUTX#4.017897#0.010419704#0.0
C19orf67#4.017897#0.010419703#0.0
DGCR6#4.017897#0.01041971#0.0
UTP23#4.017897#0.010419703#0.0
HPCA#4.017897#0.010419704#0.0
FABP1#4.017897#0.010419705#0.0
GPR119#4.017897#0.010419707#0.0
BTG3#4.017897#0.010419701#0.0
MYF5#4.017897#0.010419704#0.0
PET100#4.017897#0.010419711#0.0
SFT2D2#4.017897#0.010419705#0.0
CACNG2#4.017897#0.010419711#0.0
ADAM32#4.0178967#0.010419699#0.0
KRTAP23-1#4.0178967#0.010419699#0.0
C10orf113#4.0178967#0.0104196975#0.0
KLHDC3#4.0178967#0.010419692#0.0
MRPS25#4.0178967#0.01041969#0.0
FAM212A#4.0178967#0.010419696#0.0
MED21#4.0178967#0.010419695#0.0
C19orf25#4.0178967#0.010419699#0.0
TRADD#4.0178967#0.010419694#0.0
SMIM26#4.0178967#0.01041969#0.0
CNOT3#4.0178967#0.010419699#0.0
PTGES3#4.0178967#0.010419699#0.0
PTPN1#4.017896#0.010419677#0.0
FAM220A#4.017896#0.010419683#0.0
C3orf36#4.017896#0.010419682#0.0
TTC9C#4.017896#0.0104196835#0.0
MIS18A#4.017896#0.010419687#0.0
MAGEB18#4.017896#0.010419678#0.0
HIST1H2AA#4.017896#0.010419684#0.0
VWC2L#4.017896#0.0104196835#0.0
RAB2B#4.017896#0.010419682#0.0
KLRC4#4.017896#0.010419678#0.0
CA3#4.017896#0.010419685#0.0
AADAT#4.017896#0.010419684#0.0
TIMM8A#4.017896#0.0104196835#0.0
TRIM43B#4.017896#0.01041968#0.0
TBC1D22B#4.017896#0.010419681#0.0
CPSF7#4.0178957#0.010419671#0.0
SIAH2#4.0178957#0.010419676#0.0
CLTB#4.0178957#0.010419674#0.0
RIMBP3B#4.0178957#0.010419672#0.0
FAM46C#4.0178957#0.010419672#0.0
RIMBP3C#4.0178957#0.010419672#0.0
WDR81#4.0178957#0.010419673#0.0
ABHD13#4.0178957#0.010419666#0.0
SLC31A1#4.0178957#0.010419667#0.0
FAM192A#4.0178957#0.010419666#0.0
PMAIP1#4.0178957#0.010419669#0.0
SMIM18#4.0178957#0.010419673#0.0
ALG14#4.0178957#0.010419669#0.0
MAFG#4.0178957#0.010419675#0.0
UCHL1#4.017895#0.010419658#0.0
OR11H2#4.017895#0.010419657#0.0
HIST1H2AJ#4.017895#0.010419665#0.0
DTD2#4.017895#0.010419664#0.0
SYT1#4.017895#0.010419654#0.0
NMT1#4.017895#0.010419661#0.0
CLDN8#4.017895#0.010419654#0.0
LYPD2#4.017895#0.010419662#0.0
KLHL15#4.017895#0.010419657#0.0
RTL6#4.017895#0.01041966#0.0
MRGBP#4.017895#0.010419664#0.0
ISG15#4.017895#0.010419663#0.0
ARL13A#4.017895#0.0104196565#0.0
CNIH3#4.017895#0.010419655#0.0
ASCL2#4.0178947#0.010419649#0.0
P2RY4#4.0178947#0.010419649#0.0
C7orf77#4.0178947#0.010419647#0.0
FAM153A#4.0178947#0.010419646#0.0
SH3GL2#4.0178947#0.010419653#0.0
SOWAHD#4.0178947#0.010419645#0.0
ACTA1#4.0178943#0.010419643#0.0
RALB#4.0178943#0.010419638#0.0
SLC51B#4.0178943#0.010419637#0.0
SSR3#4.0178943#0.010419637#0.0
UBE2E3#4.0178943#0.010419634#0.0
TXNL4B#4.0178943#0.010419633#0.0
SPDYE3#4.0178943#0.010419631#0.0
CTSL#4.0178943#0.010419631#0.0
GPR25#4.017894#0.010419624#0.0
C8orf88#4.017894#0.010419624#0.0
OR2A4#4.017894#0.010419621#0.0
BLID#4.017894#0.010419621#0.0
SMR3B#4.017894#0.01041963#0.0
ZNF485#4.017894#0.010419626#0.0
C2orf66#4.017894#0.010419623#0.0
RPN1#4.017894#0.01041963#0.0
PITX3#4.017894#0.010419626#0.0
HES3#4.017894#0.010419626#0.0
ERI3#4.017894#0.010419623#0.0
TP63#4.0178933#0.0104196165#0.0
PIGA#4.0178933#0.010419614#0.0
MYD88#4.0178933#0.010419619#0.0
MED27#4.0178933#0.010419619#0.0
EIF4EBP1#4.0178933#0.01041961#0.0
PI4K2A#4.0178933#0.01041961#0.0
PYURF#4.0178933#0.01041961#0.0
CAMKV#4.0178933#0.010419613#0.0
HAGLR#4.0178933#0.010419614#0.0
HES2#4.0178933#0.01041961#0.0
THTPA#4.017893#0.010419604#0.0
KRTAP19-6#4.017893#0.0104196025#0.0
USP3#4.017893#0.010419604#0.0
MFSD14C#4.017893#0.010419598#0.0
PRKACB#4.017893#0.010419607#0.0
SCN2B#4.017893#0.010419597#0.0
PITX1#4.017893#0.010419606#0.0
RPL37A#4.017893#0.010419604#0.0
ZNF664#4.017893#0.010419604#0.0
PSMC4#4.017893#0.010419605#0.0
ZMYND19#4.017893#0.010419604#0.0
XKR8#4.017893#0.010419608#0.0
TRAF4#4.0178924#0.010419594#0.0
HP1BP3#4.0178924#0.010419591#0.0
SCGB1A1#4.0178924#0.010419586#0.0
ENHO#4.0178924#0.010419588#0.0
DSN1#4.0178924#0.010419592#0.0
NNAT#4.0178924#0.010419591#0.0
DPM2#4.017892#0.010419585#0.0
MEST#4.017892#0.010419575#0.0
SLC32A1#4.017892#0.010419581#0.0
KRTAP21-2#4.0178914#0.010419572#0.0
TMEM135#4.0178914#0.010419568#0.0
KRTAP9-1#4.0178914#0.010419568#0.0
LGI1#4.0178914#0.010419566#0.0
ADM#4.0178914#0.010419573#0.0
ZNF12#4.017891#0.01041956#0.0
TPD52L3#4.017891#0.010419557#0.0
URAD#4.0178905#0.010419542#0.0
SLC25A4#4.0178905#0.010419545#0.0
C11orf44#4.0178905#0.010419545#0.0
NDUFAB1#4.0178905#0.010419542#0.0
RPL24#4.01789#0.010419531#0.0
STAR#4.017889#0.010419508#0.0
C10orf142#4.017887#0.01041947#0.0
NAA20#4.017887#0.010419467#0.0
EDDM3A#4.0178833#0.010419379#0.0
HIST1H4F#4.0178776#0.010419231#0.0
CSAG3#4.0178776#0.010419231#0.0
CBLN1#4.0178733#0.010419137#0.0
RDH10#4.0178723#0.010419114#0.0
SYNJ2BP-COX16#4.0178723#0.010419105#0.0
CORT#4.017871#0.0104190735#0.0
RPS10#4.0178666#0.010418971#0.0
NME2#4.017865#0.010418939#0.0
SPRR2F#4.0178614#0.010418844#0.0
SNX24#4.0178614#0.010418844#0.0
STK38L#4.017844#0.010418435#0.0
CRABP2#4.017844#0.010418435#0.0
NDUFB4#4.017844#0.010418435#0.0
PLLP#4.0178394#0.010418325#0.0
CSF2#4.0178385#0.010418294#0.0
ANAPC13#4.0178385#0.010418294#0.0
UBE2M#4.0178385#0.010418294#0.0
RNF7#4.0178375#0.010418281#0.0
VAPB#4.017837#0.010418261#0.0
TMSB15A#4.017837#0.010418261#0.0
EIF3L#4.0178366#0.010418258#0.0
KCNJ8#4.0178366#0.010418249#0.0
SASH3#4.0178366#0.010418253#0.0
RAB3A#4.017836#0.010418239#0.0
ARF4#4.017836#0.010418239#0.0
DDA1#4.017836#0.010418239#0.0
CRCP#4.017836#0.010418239#0.0
G6PC3#4.0178356#0.010418229#0.0
ADAT2#4.0178356#0.010418231#0.0
