#流出道大动脉水平#流出道大动脉水平_pos#流出道大动脉水平_nag
CNKSR3#4.0186453#0.010437674#0.0
HTR5A#4.0180774#0.010424035#0.0
ZNF580#4.0180774#0.010424028#0.0
DNAJC2#4.018077#0.01042402#0.0
CELF6#4.018077#0.010424021#0.0
TMEM126B#4.0180764#0.010424006#0.0
CNFN#4.018076#0.010423994#0.0
CTHRC1#4.0180755#0.010423986#0.0
BEND5#4.018075#0.010423975#0.0
RNF115#4.018075#0.010423969#0.0
RBP1#4.0180745#0.010423963#0.0
MAGED2#4.018074#0.010423954#0.0
SRC#4.018074#0.010423956#0.0
MFNG#4.018074#0.010423952#0.0
ZNF330#4.018073#0.010423932#0.0
PHOSPHO1#4.018073#0.010423925#0.0
SPATA8#4.018073#0.010423924#0.0
CCDC32#4.0180707#0.010423871#0.0
C16orf97#4.01807#0.010423862#0.0
ICA1L#4.01807#0.0104238605#0.0
SLC25A1#4.0180693#0.010423841#0.0
NDUFAF3#4.0180693#0.0104238335#0.0
MINPP1#4.0180693#0.010423836#0.0
C1QTNF7#4.0180683#0.010423817#0.0
FCAR#4.018068#0.010423803#0.0
AMOT#4.018068#0.010423806#0.0
SERPINB5#4.018068#0.010423806#0.0
FGF17#4.0180655#0.010423741#0.0
YARS2#4.018065#0.010423729#0.0
SKA2#4.018064#0.010423707#0.0
FOXD3#4.018063#0.010423683#0.0
CBLL1#4.018062#0.010423668#0.0
HAUS4#4.018061#0.010423642#0.0
NAMPT#4.0180607#0.010423631#0.0
FNDC5#4.018058#0.010423567#0.0
PPDPF#4.018058#0.010423557#0.0
SNTG1#4.018053#0.010423453#0.0
SOX11#4.0180492#0.010423361#0.0
LIN7C#4.018046#0.01042327#0.0
GPX6#4.018042#0.010423185#0.0
LACRT#4.0180397#0.010423132#0.0
RPLP1#4.018035#0.01042301#0.0
TGIF2#4.018034#0.010422985#0.0
CWC15#4.018032#0.010422939#0.0
SARAF#4.01803#0.010422902#0.0
ANKRD10#4.0180287#0.010422862#0.0
IL1RAPL2#4.018028#0.0104228435#0.0
TRMT10A#4.018028#0.010422843#0.0
IL18#4.0180264#0.010422811#0.0
PAQR8#4.018025#0.010422767#0.0
CXCL12#4.0180244#0.010422762#0.0
C4orf46#4.0180244#0.010422764#0.0
RRAGC#4.0180244#0.010422758#0.0
TRPV6#4.018024#0.01042275#0.0
PFDN5#4.0180235#0.010422742#0.0
PROX1#4.018023#0.0104227215#0.0
FAM43A#4.0180225#0.010422714#0.0
DNAJA2#4.0180225#0.01042271#0.0
RAB5C#4.0180225#0.010422712#0.0
C17orf47#4.018022#0.010422703#0.0
ZNF441#4.0180216#0.01042269#0.0
THAP12#4.0180216#0.01042269#0.0
UBE2R2#4.018021#0.010422685#0.0
NKX2-6#4.0180206#0.010422665#0.0
TMEM30A#4.0180206#0.010422672#0.0
CSTA#4.0180206#0.010422668#0.0
NCR3LG1#4.01802#0.010422655#0.0
OR6K3#4.01802#0.010422661#0.0
RND2#4.01802#0.01042266#0.0
CHIC1#4.0180197#0.010422643#0.0
MRTO4#4.018019#0.010422632#0.0
STX17#4.0180187#0.010422628#0.0
SPRY3#4.0180182#0.010422613#0.0
SPINT2#4.018018#0.0104225995#0.0
NR4A3#4.018018#0.010422599#0.0
ASB9#4.018018#0.010422601#0.0
CSN3#4.018018#0.010422599#0.0
DYNLRB1#4.0180173#0.010422589#0.0
DNAJB11#4.0180173#0.010422595#0.0
GPR171#4.0180173#0.010422591#0.0
SNX22#4.018017#0.010422583#0.0
HERC3#4.0180163#0.010422569#0.0
GTF2I#4.0180163#0.010422564#0.0
RPS16#4.0180163#0.010422571#0.0
MRPS34#4.0180163#0.010422562#0.0
SMIM15#4.0180163#0.010422568#0.0
TAS2R1#4.0180163#0.010422567#0.0
SEC23A#4.0180163#0.010422571#0.0
AGPAT3#4.018016#0.010422556#0.0
SLC20A1#4.018016#0.010422559#0.0
ZNF789#4.0180154#0.010422543#0.0
NDUFB6#4.018015#0.010422536#0.0
WNT5A#4.0180144#0.010422524#0.0
TAS2R3#4.0180144#0.010422521#0.0
LOC389602#4.0180144#0.010422516#0.0
LDLRAP1#4.018014#0.010422508#0.0
DHH#4.018014#0.010422508#0.0
IGFL3#4.018014#0.010422508#0.0
MRPS18A#4.018014#0.010422511#0.0
OR2M4#4.0180135#0.010422499#0.0
CDC6#4.0180135#0.010422502#0.0
TMEM245#4.018013#0.010422486#0.0
KAAG1#4.0180125#0.010422479#0.0
WFDC2#4.0180125#0.010422473#0.0
PTEN#4.0180125#0.01042247#0.0
RPL35A#4.0180125#0.010422477#0.0
KREMEN2#4.0180125#0.010422471#0.0
PLPP4#4.018012#0.010422458#0.0
BLMH#4.018012#0.010422459#0.0
COPE#4.018012#0.0104224635#0.0
NDUFA13#4.0180116#0.0104224505#0.0
ZNF436#4.0180116#0.010422446#0.0
TMEM128#4.018011#0.010422443#0.0
ARC#4.018011#0.010422439#0.0
IFT46#4.0180106#0.010422433#0.0
CBY3#4.01801#0.010422413#0.0
TSPAN9#4.01801#0.010422414#0.0
FOSL1#4.01801#0.010422422#0.0
ZNHIT1#4.0180097#0.010422405#0.0
FAM9B#4.0180097#0.010422407#0.0
HBM#4.018009#0.010422395#0.0
IDH3G#4.018009#0.01042239#0.0
KCTD2#4.0180087#0.010422379#0.0
BCAP31#4.0180087#0.010422386#0.0
ITM2A#4.018008#0.010422367#0.0
PAIP2B#4.0180078#0.010422361#0.0
HDHD2#4.018007#0.010422341#0.0
PHF8#4.0180044#0.010422276#0.0
SMIM24#4.018002#0.010422218#0.0
ABCE1#4.0180006#0.010422189#0.0
SNU13#4.0179963#0.010422091#0.0
TDGF1#4.0179935#0.01042202#0.0
OXSM#4.0179925#0.010421998#0.0
MRPS24#4.017983#0.010421762#0.0
MC5R#4.0179753#0.010421585#0.0
RRM2#4.017969#0.010421438#0.0
PCGF1#4.0179687#0.010421417#0.0
GJC1#4.0179677#0.010421401#0.0
ACTR6#4.0179653#0.010421339#0.0
NDUFAF2#4.017963#0.010421283#0.0
KRTAP4-3#4.0179625#0.010421272#0.0
DUSP26#4.017962#0.010421258#0.0
C20orf27#4.017962#0.010421257#0.0
BMP7#4.0179615#0.010421249#0.0
NDUFAF4#4.0179615#0.010421252#0.0
GTF3C2#4.0179615#0.010421252#0.0
HIKESHI#4.017961#0.010421239#0.0
EGR1#4.017961#0.01042124#0.0
RPS25#4.0179605#0.010421228#0.0
PATE1#4.0179605#0.01042123#0.0
SMAD4#4.0179605#0.0104212295#0.0
MAL#4.01796#0.010421215#0.0
RPL38#4.01796#0.010421217#0.0
GNPNAT1#4.01796#0.010421213#0.0
PPP2R3C#4.0179596#0.010421206#0.0
B3GALT2#4.0179596#0.01042121#0.0
SWAP70#4.0179596#0.010421204#0.0
AKR1B1#4.0179596#0.010421203#0.0
KRTAP4-1#4.0179596#0.01042121#0.0
LAMTOR4#4.017959#0.010421194#0.0
MRPS15#4.0179586#0.010421177#0.0
MFAP3L#4.0179586#0.010421181#0.0
SNRPE#4.0179586#0.010421177#0.0
SPOPL#4.017958#0.010421175#0.0
MS4A1#4.017958#0.010421175#0.0
EFCAB1#4.017958#0.010421168#0.0
YWHAQ#4.017958#0.010421165#0.0
GALNT17#4.017958#0.010421175#0.0
CCL17#4.017958#0.010421168#0.0
DNAJC24#4.017957#0.010421152#0.0
PTPA#4.017957#0.0104211485#0.0
ATP5PO#4.017957#0.010421143#0.0
SLC35A1#4.017957#0.0104211485#0.0
PRKCA#4.017957#0.010421151#0.0
LXN#4.0179567#0.010421139#0.0
ARFIP1#4.0179563#0.010421127#0.0
BOLA1#4.0179563#0.010421122#0.0
SCP2#4.0179563#0.010421121#0.0
FGF1#4.0179563#0.010421122#0.0
GLA#4.0179563#0.0104211215#0.0
NKIRAS1#4.017956#0.010421112#0.0
UNC119#4.017956#0.01042111#0.0
IFNA1#4.017956#0.010421109#0.0
C1orf52#4.017956#0.0104211075#0.0
PTP4A2#4.017956#0.010421115#0.0
TPPP#4.017956#0.010421109#0.0
ST8SIA5#4.017956#0.010421116#0.0
FHL2#4.017956#0.010421117#0.0
C1orf216#4.017956#0.010421112#0.0
SGF29#4.0179553#0.010421107#0.0
GLUL#4.0179553#0.010421104#0.0
TRIR#4.017955#0.01042109#0.0
NIPSNAP2#4.017955#0.01042109#0.0
TPM3#4.017955#0.010421086#0.0
HEYL#4.017955#0.010421094#0.0
OR2A14#4.017955#0.010421084#0.0
GID4#4.017955#0.010421088#0.0
AP2S1#4.017955#0.010421095#0.0
CT62#4.017955#0.01042109#0.0
CTDNEP1#4.017955#0.010421093#0.0
PSME3#4.0179543#0.010421083#0.0
HOXC8#4.0179543#0.010421076#0.0
CMC1#4.0179543#0.010421081#0.0
LMX1B#4.0179543#0.010421083#0.0
PIAS1#4.0179543#0.010421074#0.0
OCM#4.0179543#0.010421082#0.0
RSG1#4.017954#0.010421064#0.0
TBR1#4.017954#0.010421064#0.0
NUCKS1#4.017954#0.010421061#0.0
TCAIM#4.017954#0.010421065#0.0
QRICH1#4.017954#0.010421067#0.0
RNASE12#4.017954#0.010421062#0.0
GNG13#4.017954#0.010421061#0.0
HIST3H2BB#4.017954#0.01042107#0.0
TADA1#4.017954#0.010421069#0.0
CLEC3B#4.017954#0.01042107#0.0
C17orf77#4.0179534#0.010421053#0.0
SMIM22#4.0179534#0.010421051#0.0
ZYG11B#4.0179534#0.010421056#0.0
HDAC8#4.0179534#0.010421053#0.0
RNASEK#4.0179534#0.010421054#0.0
APOD#4.0179534#0.010421053#0.0
MAPK8#4.0179534#0.010421051#0.0
ASGR1#4.0179534#0.010421055#0.0
HOXC5#4.017953#0.010421042#0.0
CLMP#4.017953#0.010421048#0.0
TCTEX1D4#4.017953#0.01042104#0.0
SRXN1#4.017953#0.01042105#0.0
SPR#4.017953#0.0104210405#0.0
CRYBB1#4.017953#0.010421046#0.0
KCNG3#4.0179524#0.01042103#0.0
TLCD1#4.0179524#0.010421032#0.0
CABP7#4.0179524#0.010421035#0.0
CIAPIN1#4.0179524#0.010421027#0.0
LOC100130370#4.0179524#0.010421038#0.0
PTDSS1#4.0179524#0.010421037#0.0
LOC105375787#4.0179524#0.010421028#0.0
CD164#4.0179524#0.010421034#0.0
KRTAP5-4#4.0179524#0.010421035#0.0
RPE#4.0179524#0.010421032#0.0
SYNCRIP#4.017952#0.010421022#0.0
RGS7BP#4.017952#0.010421021#0.0
CABCOCO1#4.017952#0.01042102#0.0
CLDN15#4.017952#0.010421019#0.0
USP11#4.017952#0.0104210265#0.0
MCUB#4.0179515#0.010421006#0.0
IFT27#4.0179515#0.0104210125#0.0
OR13C2#4.0179515#0.010421015#0.0
HDAC9#4.0179515#0.010421004#0.0
DLEU7#4.0179515#0.01042101#0.0
HIST1H3E#4.0179515#0.010421006#0.0
SRD5A3#4.017951#0.010421002#0.0
TSN#4.017951#0.010421003#0.0
C1QL2#4.017951#0.010420996#0.0
FOXR2#4.017951#0.010420995#0.0
FYN#4.017951#0.0104209995#0.0
CH25H#4.017951#0.010420996#0.0
ZMAT3#4.017951#0.010421003#0.0
GJD3#4.017951#0.010420996#0.0
TSPAN33#4.0179505#0.010420983#0.0
AIDA#4.0179505#0.0104209855#0.0
DES#4.0179505#0.01042099#0.0
TPM4#4.0179505#0.010420992#0.0
LUM#4.0179505#0.010420991#0.0
NTF3#4.0179505#0.010420992#0.0
CSTF2#4.0179505#0.010420984#0.0
PSMC3IP#4.01795#0.010420975#0.0
ARPC5#4.01795#0.01042098#0.0
HDAC3#4.01795#0.01042098#0.0
CLDN20#4.01795#0.01042098#0.0
ZFAND3#4.0179496#0.010420961#0.0
GPR45#4.0179496#0.010420968#0.0
BLVRA#4.0179496#0.010420964#0.0
NT5C3A#4.0179496#0.010420961#0.0
KCNA6#4.0179496#0.010420965#0.0
MPP1#4.0179496#0.010420966#0.0
MYL10#4.017949#0.010420948#0.0
UQCR11#4.017949#0.010420947#0.0
BBC3#4.017949#0.010420952#0.0
C17orf58#4.017949#0.010420956#0.0
GPR132#4.017949#0.010420952#0.0
SAYSD1#4.017949#0.010420956#0.0
CEP44#4.017949#0.010420948#0.0
ARMCX5#4.017949#0.01042095#0.0
PIGL#4.017949#0.010420949#0.0
NSFL1C#4.0179486#0.010420937#0.0
HRH2#4.0179486#0.010420937#0.0
SESTD1#4.0179486#0.010420937#0.0
BMP3#4.0179486#0.010420943#0.0
MISP3#4.0179486#0.010420939#0.0
RBBP4#4.017948#0.01042093#0.0
KCNE4#4.017948#0.010420926#0.0
LCE2A#4.017948#0.0104209315#0.0
TTC9B#4.017948#0.01042093#0.0
DCAF8#4.0179477#0.010420914#0.0
SDHD#4.0179477#0.0104209175#0.0
RNASE2#4.0179477#0.010420913#0.0
SRR#4.0179477#0.010420916#0.0
THEM6#4.0179477#0.010420921#0.0
ATP6V1B2#4.0179477#0.010420917#0.0
YEATS4#4.0179477#0.010420922#0.0
KCTD8#4.017947#0.010420908#0.0
FGF13#4.0179467#0.010420897#0.0
HNRNPA1#4.0179467#0.0104209#0.0
HOXA6#4.0179467#0.010420895#0.0
SPRED1#4.0179467#0.010420891#0.0
NEUROG1#4.0179462#0.01042088#0.0
LOC389895#4.0179462#0.01042089#0.0
DENR#4.0179462#0.010420889#0.0
REELD1#4.0179462#0.010420887#0.0
AGTRAP#4.0179462#0.010420884#0.0
TMEM184C#4.017946#0.010420877#0.0
COLEC10#4.0179453#0.01042086#0.0
LOC101927844#4.0179453#0.0104208635#0.0
CTSS#4.0179453#0.010420864#0.0
RBM17#4.0179443#0.010420843#0.0
IGF1#4.0179443#0.01042084#0.0
C15orf59#4.0179443#0.010420841#0.0
OR2C3#4.017944#0.010420831#0.0
HCCS#4.017943#0.010420806#0.0
PI3#4.0179424#0.010420796#0.0
NSUN3#4.017942#0.01042078#0.0
IGFBP4#4.017942#0.010420778#0.0
UNCX#4.0179415#0.010420767#0.0
ZNF275#4.0179415#0.010420768#0.0
CCDC140#4.0179405#0.010420746#0.0
HSD17B11#4.0179405#0.010420751#0.0
SEM1#4.0179405#0.01042075#0.0
TM9SF3#4.0179396#0.0104207285#0.0
BIRC5#4.017939#0.010420716#0.0
OPN5#4.0179377#0.010420681#0.0
EBLN1#4.0179367#0.010420658#0.0
RAC2#4.017931#0.010420521#0.0
HOXA7#4.017929#0.010420469#0.0
REG4#4.0179286#0.010420463#0.0
CLDN1#4.0179286#0.010420457#0.0
GJB6#4.017928#0.010420446#0.0
CST8#4.0179276#0.010420437#0.0
EFNB1#4.0179276#0.010420434#0.0
TMEM189-UBE2V1#4.0179195#0.010420245#0.0
C2orf27B#4.017916#0.010420167#0.0
KCNE1B#4.0179124#0.010420071#0.0
RPS6KA6#4.01791#0.010420014#0.0
APOC2#4.0179086#0.010419977#0.0
FAM177B#4.017903#0.010419842#0.0
KLHL4#4.0179024#0.010419831#0.0
STYX#4.017902#0.010419815#0.0
FAM89A#4.0179014#0.01041981#0.0
SDHC#4.017901#0.010419793#0.0
DCAF16#4.017901#0.010419795#0.0
RTP3#4.017901#0.010419796#0.0
FAM104B#4.0179005#0.010419785#0.0
PRAF2#4.0179#0.010419775#0.0
HIST1H4D#4.0178995#0.010419762#0.0
TAF7#4.0178995#0.010419766#0.0
HIST1H4G#4.017899#0.01041975#0.0
UBFD1#4.0178986#0.010419741#0.0
RHOJ#4.0178986#0.010419744#0.0
TRAPPC6B#4.0178986#0.010419741#0.0
NUP62CL#4.0178986#0.010419745#0.0
AQP3#4.017898#0.010419724#0.0
TBCEL#4.0178976#0.010419719#0.0
C2orf49#4.0178976#0.010419713#0.0
RAB39B#4.0178976#0.010419716#0.0
CALN1#4.0178976#0.010419718#0.0
HNRNPA3#4.017897#0.010419701#0.0
KCNC1#4.017897#0.010419703#0.0
PSMB4#4.017897#0.010419711#0.0
IL1RAPL1#4.0178967#0.010419691#0.0
COX17#4.0178967#0.010419688#0.0
HENMT1#4.0178967#0.010419697#0.0
POLR2G#4.0178967#0.010419695#0.0
RHOA#4.017896#0.0104196835#0.0
SPATA31D4#4.017896#0.010419687#0.0
DNAJB1#4.017896#0.010419685#0.0
TMEM258#4.017896#0.0104196835#0.0
G3BP2#4.017896#0.010419677#0.0
ZCCHC12#4.017896#0.010419678#0.0
MRPL48#4.017896#0.0104196835#0.0
CHRM5#4.0178957#0.010419671#0.0
RHOU#4.0178957#0.010419676#0.0
HPCAL4#4.0178957#0.010419674#0.0
SERTAD1#4.0178957#0.010419673#0.0
PDCD10#4.0178957#0.010419666#0.0
KAT7#4.0178957#0.010419667#0.0
CCL20#4.017895#0.010419657#0.0
SAMD5#4.017895#0.010419656#0.0
HTR2A#4.017895#0.0104196565#0.0
NPY#4.017895#0.010419655#0.0
RPL10A#4.017895#0.010419657#0.0
HINT1#4.0178947#0.010419652#0.0
FAM25E#4.0178943#0.010419641#0.0
TOMM6#4.0178943#0.010419636#0.0
TTC32#4.0178943#0.010419641#0.0
OR10G4#4.0178943#0.010419641#0.0
NHLRC4#4.0178943#0.010419641#0.0
PSMB7#4.0178943#0.010419637#0.0
FGF14#4.0178943#0.010419637#0.0
SYT11#4.0178943#0.010419632#0.0
ACKR4#4.0178943#0.010419634#0.0
SCGB3A2#4.017894#0.010419624#0.0
PAFAH1B2#4.017894#0.010419624#0.0
LOC389831#4.017894#0.010419624#0.0
PPP1CC#4.017894#0.01041963#0.0
ARL15#4.017894#0.010419623#0.0
CCR2#4.017894#0.010419628#0.0
BMT2#4.017894#0.010419626#0.0
COQ10B#4.0178933#0.010419612#0.0
TRMT61A#4.0178933#0.01041961#0.0
KTI12#4.0178933#0.010419612#0.0
DDX3Y#4.0178933#0.010419613#0.0
RAMP3#4.0178933#0.010419617#0.0
BABAM2#4.0178933#0.010419614#0.0
IGIP#4.0178933#0.010419617#0.0
THOC7#4.0178933#0.0104196165#0.0
FAM217B#4.0178933#0.010419615#0.0
RASGEF1B#4.017893#0.010419598#0.0
ZMAT4#4.017893#0.010419608#0.0
GSTA4#4.017893#0.010419599#0.0
THOC1#4.017893#0.010419608#0.0
CCDC47#4.017893#0.010419608#0.0
ZBTB2#4.017893#0.010419605#0.0
RIPPLY2#4.017893#0.010419602#0.0
PPIAL4G#4.017893#0.010419608#0.0
C1QB#4.017893#0.010419601#0.0
TSPAN2#4.0178924#0.010419593#0.0
NRF1#4.0178924#0.01041959#0.0
B3GNT2#4.0178924#0.01041959#0.0
NIPSNAP3B#4.0178924#0.010419594#0.0
CS#4.0178924#0.010419586#0.0
PPARG#4.0178924#0.010419591#0.0
HSPB3#4.0178924#0.010419593#0.0
C9orf57#4.017892#0.01041958#0.0
MTURN#4.017892#0.010419577#0.0
ZBTB18#4.017892#0.010419581#0.0
TEX22#4.017892#0.01041958#0.0
PRL#4.017892#0.010419581#0.0
KCNK13#4.017892#0.010419579#0.0
MRPL14#4.017892#0.010419575#0.0
STARD3NL#4.017892#0.010419577#0.0
FAM228A#4.0178914#0.010419572#0.0
FAM78B#4.0178914#0.010419571#0.0
SDC4#4.0178914#0.010419573#0.0
KRTDAP#4.0178914#0.010419567#0.0
GOLGA8G#4.0178914#0.010419571#0.0
GOLGA8F#4.0178914#0.010419571#0.0
ATP5MG#4.0178914#0.010419564#0.0
OSTM1#4.0178914#0.010419572#0.0
VPS4B#4.0178914#0.010419563#0.0
MRPL30#4.017891#0.010419554#0.0
EXOSC6#4.017891#0.010419559#0.0
TEX30#4.017891#0.01041956#0.0
ZNF331#4.017891#0.010419561#0.0
DGKE#4.017891#0.010419553#0.0
CCL13#4.017891#0.01041956#0.0
GTF3C4#4.017891#0.010419551#0.0
LOC643802#4.017891#0.010419554#0.0
SYN1#4.017891#0.010419556#0.0
C17orf49#4.017891#0.010419559#0.0
GADD45B#4.017891#0.010419557#0.0
C1QA#4.017891#0.010419559#0.0
RNF2#4.017891#0.010419561#0.0
RASGEF1C#4.017891#0.010419562#0.0
TMEM242#4.017891#0.010419558#0.0
RGCC#4.017891#0.010419562#0.0
RNASE4#4.0178905#0.010419544#0.0
VAMP2#4.0178905#0.010419542#0.0
INHBC#4.0178905#0.010419544#0.0
TMEM167B#4.0178905#0.010419549#0.0
GEMIN7#4.0178905#0.010419545#0.0
SUMO1#4.01789#0.010419539#0.0
FEV#4.01789#0.01041953#0.0
LUZP6#4.01789#0.010419534#0.0
SPRR2B#4.01789#0.010419538#0.0
LOC100130451#4.01789#0.010419536#0.0
UTS2R#4.01789#0.010419536#0.0
IL2RA#4.01789#0.010419533#0.0
ST3GAL2#4.01789#0.010419538#0.0
RAB33B#4.0178895#0.010419524#0.0
MT3#4.0178895#0.010419525#0.0
VBP1#4.0178895#0.010419518#0.0
TMEM189#4.0178895#0.010419525#0.0
AKTIP#4.0178895#0.010419524#0.0
Mar_03#4.0178895#0.010419521#0.0
PPIL3#4.0178895#0.010419525#0.0
HTR1B#4.0178895#0.010419525#0.0
JAGN1#4.0178895#0.01041952#0.0
SH2D1A#4.0178895#0.010419521#0.0
GEMIN8#4.0178895#0.010419521#0.0
NUTF2#4.0178895#0.01041952#0.0
TMEM138#4.0178895#0.010419521#0.0
PLA2G2C#4.0178895#0.010419521#0.0
RPS12#4.0178895#0.010419518#0.0
KCNJ13#4.017889#0.0104195075#0.0
ARF3#4.017889#0.010419507#0.0
LTO1#4.017889#0.010419513#0.0
SLC25A6#4.017889#0.010419514#0.0
CCL21#4.017889#0.010419508#0.0
ISL1#4.017889#0.010419516#0.0
LRRTM3#4.017889#0.010419507#0.0
C11orf58#4.017889#0.010419516#0.0
EAF1#4.017889#0.010419506#0.0
PURA#4.017889#0.010419513#0.0
S100A8#4.017889#0.01041951#0.0
C4orf3#4.0178885#0.010419499#0.0
C5orf67#4.0178885#0.0104194945#0.0
ALOX5AP#4.0178885#0.010419505#0.0
RTL4#4.0178885#0.0104194945#0.0
ATP6AP1#4.0178885#0.010419497#0.0
RBBP5#4.0178885#0.010419496#0.0
GJB7#4.0178885#0.010419495#0.0
COX6A2#4.0178885#0.010419499#0.0
SUSD6#4.0178885#0.010419501#0.0
CRHBP#4.0178885#0.010419501#0.0
DNAL4#4.0178885#0.010419502#0.0
MRAS#4.0178885#0.010419502#0.0
ARHGEF35#4.0178885#0.010419495#0.0
OAZ2#4.0178885#0.010419502#0.0
DGCR6#4.017888#0.010419488#0.0
LEUTX#4.017888#0.010419483#0.0
UBA5#4.017888#0.010419491#0.0
HPCA#4.017888#0.010419482#0.0
PET100#4.017888#0.010419489#0.0
PSMC3#4.017888#0.010419486#0.0
C16orf82#4.017888#0.010419484#0.0
LITAF#4.017888#0.010419485#0.0
EIF4H#4.017888#0.010419484#0.0
GPR119#4.017888#0.010419485#0.0
C7orf69#4.017888#0.01041949#0.0
P2RY8#4.017888#0.010419493#0.0
ARMCX1#4.017888#0.010419491#0.0
UTP23#4.0178876#0.010419481#0.0
MED21#4.0178876#0.010419474#0.0
MED10#4.0178876#0.010419479#0.0
C19orf25#4.0178876#0.010419479#0.0
