#半月瓣#半月瓣_pos#半月瓣_nag
DGLUCY#4.0190825#0.010448188#0.0
CASC10#4.018052#0.0104234265#0.0
HOXC6#4.0180516#0.010423412#0.0
ZNF697#4.018051#0.010423402#0.0
NAIF1#4.0180507#0.010423385#0.0
TMEM245#4.0180497#0.010423369#0.0
P2RY6#4.0180497#0.010423367#0.0
TMEM64#4.0180492#0.010423351#0.0
OR51M1#4.0180492#0.010423356#0.0
FAM20B#4.018049#0.010423343#0.0
SIGLECL1#4.0180483#0.010423328#0.0
MAP1LC3B#4.0180483#0.010423335#0.0
CCDC6#4.0180464#0.010423291#0.0
TSPAN9#4.0180464#0.010423291#0.0
HBM#4.0180454#0.010423267#0.0
NUDT16#4.018045#0.010423248#0.0
HARBI1#4.018045#0.010423248#0.0
CELF1#4.018044#0.010423233#0.0
PHF8#4.0180397#0.01042313#0.0
GPR61#4.0180387#0.0104231#0.0
MC5R#4.018007#0.01042234#0.0
STX7#4.0180025#0.010422239#0.0
PI15#4.0179996#0.010422171#0.0
RRM2#4.0179996#0.010422168#0.0
PCGF1#4.0179987#0.010422145#0.0
GJC1#4.017998#0.010422127#0.0
TMLHE#4.017995#0.01042205#0.0
ACTR6#4.017995#0.010422056#0.0
TENT4A#4.0179925#0.010421992#0.0
TMEM97#4.0179925#0.010421996#0.0
KRTAP4-3#4.017992#0.01042198#0.0
GTF3C2#4.017991#0.010421955#0.0
AK2#4.01799#0.010421939#0.0
SMAD4#4.0179896#0.010421931#0.0
PSMC1#4.0179896#0.010421924#0.0
KRTAP4-1#4.017989#0.0104219075#0.0
SWAP70#4.0179887#0.010421902#0.0
PRKACA#4.0179887#0.010421905#0.0
TCAP#4.0179887#0.0104219#0.0
LAMTOR4#4.017988#0.010421889#0.0
GALNT17#4.0179873#0.0104218675#0.0
CHRM4#4.0179873#0.010421866#0.0
RTF1#4.0179873#0.01042187#0.0
KLF5#4.017987#0.010421856#0.0
ORAI3#4.017987#0.010421853#0.0
POLD4#4.0179863#0.01042185#0.0
NFYB#4.0179863#0.010421845#0.0
PSMB6#4.017986#0.010421834#0.0
SLC35A1#4.017986#0.010421838#0.0
LXN#4.0179853#0.010421827#0.0
CHAC1#4.0179853#0.010421826#0.0
ANKRD54#4.0179853#0.010421827#0.0
FAM120C#4.0179853#0.010421827#0.0
GLA#4.017985#0.010421805#0.0
EVI2A#4.017985#0.010421811#0.0
HEY1#4.017985#0.0104218125#0.0
PTP4A2#4.0179844#0.010421798#0.0
UNC119#4.0179844#0.010421794#0.0
C1orf52#4.017984#0.01042179#0.0
IMMP2L#4.0179834#0.010421776#0.0
AP2S1#4.0179834#0.010421777#0.0
AP3M2#4.0179834#0.010421781#0.0
FTL#4.0179834#0.010421777#0.0
TRIR#4.017983#0.01042177#0.0
LMX1B#4.017983#0.010421761#0.0
TPM3#4.017983#0.010421765#0.0
GID4#4.017983#0.010421768#0.0
OR2A14#4.017983#0.010421764#0.0
DNM1L#4.0179825#0.010421755#0.0
BCL2L2-PABPN1#4.017982#0.010421742#0.0
METAP1#4.017982#0.010421744#0.0
CLEC3B#4.017982#0.010421746#0.0
TADA1#4.017982#0.010421746#0.0
RNASEK#4.0179815#0.01042173#0.0
GNG13#4.0179815#0.010421736#0.0
GID8#4.017981#0.0104217185#0.0
RBM39#4.0179806#0.010421708#0.0
SPR#4.0179806#0.010421714#0.0
TLCD1#4.0179806#0.010421704#0.0
ZNF652#4.0179806#0.01042171#0.0
CABP7#4.0179806#0.010421705#0.0
USP11#4.01798#0.010421695#0.0
RGS7BP#4.01798#0.010421693#0.0
GAS1#4.01798#0.010421701#0.0
IGF2BP2#4.0179796#0.010421688#0.0
WDR88#4.017979#0.01042167#0.0
MCUB#4.017979#0.010421672#0.0
NXPH3#4.017979#0.010421676#0.0
MPC2#4.017979#0.010421675#0.0
TMEM47#4.017979#0.0104216775#0.0
PAPOLA#4.017979#0.010421671#0.0
SRD5A3#4.017979#0.01042167#0.0
ZMAT3#4.017979#0.010421669#0.0
SZRD1#4.017979#0.0104216775#0.0
DLEU7#4.017979#0.0104216775#0.0
NTF3#4.0179787#0.010421657#0.0
GJD3#4.0179787#0.010421661#0.0
ZNF165#4.017978#0.010421645#0.0
CFAP97D1#4.017977#0.010421628#0.0
RASL10A#4.0179768#0.010421615#0.0
DEFB133#4.0179768#0.010421611#0.0
NETO2#4.0179763#0.010421609#0.0
BMP3#4.0179763#0.0104216#0.0
MYL10#4.0179763#0.010421608#0.0
PIGL#4.0179763#0.010421609#0.0
TMEM254#4.017976#0.010421596#0.0
HRH2#4.017976#0.0104215965#0.0
TTC9B#4.0179753#0.010421584#0.0
ZNF771#4.0179753#0.0104215825#0.0
KCNE4#4.0179753#0.010421582#0.0
C19orf48#4.0179753#0.010421584#0.0
DCAF8#4.017975#0.010421567#0.0
RNASE2#4.017975#0.010421567#0.0
SRR#4.017975#0.010421569#0.0
BGN#4.0179744#0.010421556#0.0
SPRED1#4.017974#0.0104215415#0.0
RNF39#4.0179734#0.010421534#0.0
AGTRAP#4.0179734#0.010421533#0.0
NEUROG1#4.017973#0.0104215285#0.0
COLEC10#4.017972#0.010421506#0.0
TTC9#4.017971#0.010421479#0.0
IGF1#4.017971#0.010421483#0.0
OR2C3#4.0179706#0.010421471#0.0
CERS5#4.01797#0.01042146#0.0
PRPH2#4.0179687#0.010421421#0.0
IGFBP4#4.017968#0.010421412#0.0
NSUN3#4.017968#0.010421414#0.0
UNCX#4.0179677#0.010421398#0.0
C2orf27B#4.017939#0.010420712#0.0
KCNE1B#4.0179343#0.010420602#0.0
RPS6KA6#4.017932#0.010420538#0.0
HSD17B10#4.0179315#0.010420527#0.0
APOC2#4.01793#0.010420494#0.0
FAM177B#4.0179234#0.010420338#0.0
KLHL4#4.017923#0.010420325#0.0
STYX#4.0179224#0.0104203075#0.0
ASIC5#4.0179214#0.010420289#0.0
RTP3#4.0179214#0.010420286#0.0
C16orf91#4.017921#0.010420278#0.0
PRAF2#4.0179205#0.010420261#0.0
LYPD6#4.01792#0.010420257#0.0
ABHD3#4.0179195#0.010420247#0.0
NUP62CL#4.017919#0.0104202265#0.0
SCD#4.017919#0.010420227#0.0
RHOJ#4.017919#0.0104202265#0.0
TRAPPC6B#4.0179186#0.010420223#0.0
CALN1#4.0179176#0.010420196#0.0
CXCL6#4.0179176#0.010420203#0.0
LAMP2#4.0179176#0.010420193#0.0
C2orf49#4.017917#0.010420191#0.0
EFNB2#4.017917#0.01042018#0.0
PSMB4#4.017917#0.010420187#0.0
KCNC1#4.0179167#0.010420179#0.0
HENMT1#4.0179167#0.010420172#0.0
POLR2G#4.0179167#0.010420169#0.0
IL1RAPL1#4.017916#0.010420165#0.0
RHOA#4.017916#0.010420158#0.0
DNAJB1#4.017916#0.010420159#0.0
COX17#4.017916#0.010420162#0.0
G3BP2#4.0179157#0.010420149#0.0
TMEM258#4.0179157#0.010420157#0.0
CHST6#4.0179157#0.010420156#0.0
ZCCHC12#4.0179157#0.01042015#0.0
HPCAL4#4.0179157#0.010420146#0.0
KAT7#4.0179152#0.010420138#0.0
DTX3#4.0179152#0.010420142#0.0
PDCD10#4.0179152#0.010420136#0.0
MAX#4.0179152#0.010420138#0.0
SERTAD1#4.0179152#0.0104201455#0.0
RPL10A#4.017915#0.010420127#0.0
HTR2A#4.017915#0.010420126#0.0
CCL20#4.017915#0.010420127#0.0
HIST1H2BO#4.017915#0.01042013#0.0
CLCF1#4.0179143#0.010420118#0.0
TXNL4A#4.0179143#0.010420117#0.0
DPY30#4.0179143#0.010420118#0.0
NKX6-3#4.0179143#0.010420119#0.0
PPP1CC#4.0179133#0.010420095#0.0
CCR2#4.0179133#0.010420093#0.0
SYT11#4.0179133#0.010420098#0.0
ADIPOR1#4.0179133#0.010420099#0.0
FAM173A#4.0179133#0.010420092#0.0
ARL15#4.017913#0.010420088#0.0
IGIP#4.017913#0.01042008#0.0
UBE2L6#4.017913#0.01042008#0.0
SCGB3A2#4.017913#0.010420088#0.0
TIMMDC1#4.017913#0.010420088#0.0
PEBP1#4.017913#0.0104200775#0.0
SLAMF6#4.017913#0.010420083#0.0
CCDC47#4.0179124#0.01042007#0.0
DDX3Y#4.0179124#0.010420076#0.0
THOC1#4.0179124#0.01042007#0.0
PPIAL4G#4.0179124#0.01042007#0.0
CNOT7#4.017912#0.01042006#0.0
F9#4.017912#0.010420058#0.0
SLAMF9#4.017912#0.010420055#0.0
DRAM2#4.017912#0.010420062#0.0
C1QB#4.017912#0.010420061#0.0
ATP5MF#4.017912#0.010420055#0.0
OGT#4.017912#0.010420058#0.0
GSTA4#4.017912#0.010420059#0.0
KCNE1#4.017912#0.010420055#0.0
PRICKLE3#4.017912#0.010420061#0.0
MAF1#4.0179114#0.010420049#0.0
CS#4.0179114#0.010420044#0.0
TSPAN2#4.0179114#0.010420053#0.0
HYLS1#4.0179114#0.01042005#0.0
TEX22#4.017911#0.010420037#0.0
ZBTB18#4.017911#0.010420038#0.0
RASL10B#4.017911#0.010420041#0.0
KLK4#4.017911#0.010420043#0.0
MTURN#4.017911#0.010420035#0.0
C9orf57#4.017911#0.010420038#0.0
IRGM#4.0179105#0.010420025#0.0
FBXL8#4.0179105#0.0104200225#0.0
KRTDAP#4.0179105#0.0104200225#0.0
FAM228A#4.0179105#0.010420028#0.0
SDC4#4.0179105#0.010420029#0.0
ANKRD63#4.0179105#0.010420026#0.0
RGCC#4.01791#0.010420017#0.0
TMEM242#4.01791#0.010420012#0.0
GADD45B#4.01791#0.010420011#0.0
CCL13#4.01791#0.010420015#0.0
EXOSC6#4.01791#0.010420013#0.0
TEX30#4.01791#0.010420014#0.0
MRPL30#4.01791#0.010420009#0.0
AAMDC#4.01791#0.010420017#0.0
LOC643802#4.01791#0.010420009#0.0
FAM118B#4.01791#0.010420017#0.0
CALML5#4.0179095#0.010420005#0.0
PIANP#4.0179095#0.010419998#0.0
GTF3C4#4.0179095#0.010420005#0.0
IRF1#4.017909#0.010419992#0.0
ELF4#4.017909#0.010419986#0.0
ALKBH4#4.017909#0.010419988#0.0
RNASE4#4.017909#0.010419996#0.0
VAMP2#4.017909#0.010419994#0.0
RAB33B#4.0179086#0.010419974#0.0
AKTIP#4.0179086#0.010419974#0.0
IL2RA#4.0179086#0.010419983#0.0
PF4V1#4.0179086#0.01041998#0.0
ANKRD13C#4.0179086#0.0104199825#0.0
RAB9B#4.0179086#0.010419976#0.0
HTR1B#4.0179086#0.010419975#0.0
NPB#4.0179086#0.010419977#0.0
YWHAB#4.0179086#0.010419976#0.0
MT3#4.0179086#0.010419974#0.0
CYTH1#4.017908#0.010419971#0.0
PDIK1L#4.017908#0.010419971#0.0
PLA2G2C#4.017908#0.010419969#0.0
CCDC85B#4.017908#0.010419968#0.0
GEMIN8#4.017908#0.010419969#0.0
PXT1#4.017908#0.010419968#0.0
PSMA1#4.017908#0.010419964#0.0
SPDYE16#4.017908#0.010419965#0.0
JAGN1#4.017908#0.010419968#0.0
KCNS2#4.017908#0.010419969#0.0
VBP1#4.017908#0.010419966#0.0
TMEM138#4.017908#0.01041997#0.0
NDUFA4L2#4.017908#0.010419973#0.0
PDP1#4.0179076#0.01041996#0.0
KCNJ13#4.0179076#0.010419955#0.0
S1PR1#4.0179076#0.010419957#0.0
S100A8#4.0179076#0.010419958#0.0
LAS1L#4.0179076#0.010419958#0.0
SPANXN5#4.0179076#0.010419959#0.0
MMGT1#4.0179076#0.010419962#0.0
LRRTM3#4.0179076#0.010419953#0.0
CCL21#4.0179076#0.0104199555#0.0
PRELID3A#4.0179076#0.010419961#0.0
SCGB1D4#4.0179076#0.010419958#0.0
OSBP#4.017907#0.010419951#0.0
PPM1G#4.017907#0.010419947#0.0
OAZ2#4.017907#0.010419948#0.0
C15orf56#4.017907#0.0104199415#0.0
DNAL4#4.017907#0.010419948#0.0
PDK1#4.017907#0.010419942#0.0
SRSF9#4.017907#0.010419946#0.0
RBBP5#4.017907#0.0104199415#0.0
C9orf170#4.017907#0.010419944#0.0
C5orf67#4.0179067#0.010419939#0.0
C3orf49#4.0179067#0.010419934#0.0
CACNG2#4.0179067#0.010419933#0.0
P2RY8#4.0179067#0.010419937#0.0
DGCR6#4.0179067#0.010419932#0.0
UBL3#4.0179067#0.01041993#0.0
UBA5#4.0179067#0.010419936#0.0
LOC100131107#4.0179067#0.010419937#0.0
C7orf69#4.0179067#0.010419935#0.0
UTP23#4.017906#0.010419925#0.0
GPR119#4.017906#0.0104199285#0.0
C10orf113#4.017906#0.010419919#0.0
PTGES3#4.017906#0.010419921#0.0
ABRAXAS2#4.017906#0.010419924#0.0
BSX#4.017906#0.010419922#0.0
LEUTX#4.017906#0.010419927#0.0
HPCA#4.017906#0.010419926#0.0
CEBPG#4.017906#0.010419928#0.0
C17orf67#4.017906#0.010419927#0.0
BTG3#4.017906#0.010419923#0.0
FAM212A#4.017906#0.010419917#0.0
RPL15#4.0179057#0.010419906#0.0
COX19#4.0179057#0.010419908#0.0
TRADD#4.0179057#0.010419915#0.0
KLHDC3#4.0179057#0.010419913#0.0
MED21#4.0179057#0.010419916#0.0
NMNAT2#4.0179057#0.010419913#0.0
MIS18A#4.0179057#0.010419908#0.0
LOC100287036#4.0179057#0.010419908#0.0
SMIM26#4.0179057#0.010419911#0.0
MRPS25#4.0179057#0.010419911#0.0
CLTB#4.017905#0.010419894#0.0
CSNK1A1#4.017905#0.010419898#0.0
C3orf36#4.017905#0.010419902#0.0
NR2F1#4.017905#0.010419903#0.0
TTC9C#4.017905#0.010419905#0.0
C14orf178#4.017905#0.0104199#0.0
AADAT#4.017905#0.010419905#0.0
TMEM269#4.017905#0.010419905#0.0
TBC1D22B#4.017905#0.010419901#0.0
OR10K1#4.017905#0.010419897#0.0
SMIM18#4.017905#0.010419894#0.0
SLC25A16#4.017905#0.010419901#0.0
UXT#4.017905#0.010419904#0.0
RAB2B#4.017905#0.010419902#0.0
MAFG#4.017905#0.010419896#0.0
MRGBP#4.0179048#0.010419884#0.0
FAM46C#4.0179048#0.010419892#0.0
ALG14#4.0179048#0.010419888#0.0
FAM192A#4.0179048#0.010419886#0.0
PMAIP1#4.0179048#0.010419888#0.0
OR2AG2#4.0179048#0.01041989#0.0
CRYGS#4.0179048#0.010419889#0.0
HIST1H2AJ#4.0179048#0.010419885#0.0
TEX46#4.0179048#0.010419887#0.0
WDFY2#4.0179048#0.010419892#0.0
GLIPR2#4.0179048#0.010419892#0.0
ABHD13#4.0179048#0.010419886#0.0
MED19#4.0179048#0.010419885#0.0
ARL13A#4.0179043#0.010419875#0.0
CLDN8#4.0179043#0.010419873#0.0
EIF5A#4.0179043#0.010419882#0.0
LYPD2#4.0179043#0.010419881#0.0
NOVA2#4.0179043#0.010419872#0.0
OR11H2#4.0179043#0.010419876#0.0
RCN2#4.0179043#0.010419881#0.0
ZKSCAN1#4.0179043#0.010419883#0.0
C7orf77#4.017904#0.010419866#0.0
FAM183A#4.017904#0.010419869#0.0
FAM153A#4.017904#0.010419864#0.0
ASCL2#4.017904#0.010419867#0.0
RAI2#4.017904#0.010419868#0.0
ARPC2#4.0179033#0.010419852#0.0
CTSL#4.0179033#0.010419848#0.0
NFE2#4.0179033#0.010419854#0.0
UBE2E3#4.0179033#0.010419855#0.0
MPPED1#4.0179033#0.010419853#0.0
LSM3#4.0179033#0.010419853#0.0
OR4P4#4.0179033#0.010419852#0.0
RPN1#4.017903#0.010419847#0.0
CHCHD4#4.017903#0.010419845#0.0
GPR25#4.017903#0.010419841#0.0
COX7B2#4.017903#0.010419837#0.0
PITX3#4.017903#0.010419843#0.0
MAD2L1BP#4.017903#0.010419841#0.0
SMR3B#4.017903#0.010419847#0.0
BLID#4.017903#0.010419837#0.0
MYD88#4.0179024#0.010419835#0.0
HAGLR#4.0179024#0.010419826#0.0
PYURF#4.0179024#0.010419826#0.0
EIF4EBP1#4.0179024#0.010419826#0.0
BEND6#4.0179024#0.010419828#0.0
PIGA#4.0179024#0.01041983#0.0
MED27#4.0179024#0.010419835#0.0
PSMC4#4.017902#0.01041982#0.0
ZMYND19#4.017902#0.0104198195#0.0
TRAF4#4.0179014#0.010419808#0.0
HLF#4.0179014#0.010419805#0.0
CLEC4C#4.0179014#0.010419807#0.0
HP1BP3#4.0179014#0.0104198055#0.0
EIF2S2#4.0179014#0.010419809#0.0
DPM2#4.017901#0.010419799#0.0
UBTD2#4.017901#0.010419803#0.0
MSL2#4.017901#0.0104198#0.0
KRTAP21-2#4.0179005#0.010419784#0.0
MEST#4.0179005#0.010419788#0.0
TMEM74#4.0179005#0.010419786#0.0
IFI6#4.0179005#0.010419783#0.0
LGI1#4.0179#0.0104197785#0.0
C11orf44#4.017899#0.010419755#0.0
SMIM30#4.0178967#0.0104196975#0.0
RPS10-NUDT3#4.0178823#0.010419346#0.0
CBLN1#4.017881#0.010419319#0.0
RDH10#4.01788#0.010419294#0.0
SYNJ2BP-COX16#4.0178795#0.010419285#0.0
CORT#4.017878#0.010419251#0.0
NME1#4.0178742#0.010419153#0.0
INS#4.0178714#0.0104190875#0.0
NDUFC2#4.01787#0.010419058#0.0
KRTAP13-3#4.0178504#0.010418586#0.0
NUDT3#4.017846#0.010418476#0.0
TEX12#4.017846#0.0104184775#0.0
SF3B5#4.0178456#0.010418475#0.0
TAS2R46#4.0178456#0.010418475#0.0
PLLP#4.017845#0.010418455#0.0
FOXD4L3#4.0178447#0.010418448#0.0
TIMM9#4.0178447#0.010418448#0.0
SRGAP2B#4.0178447#0.010418448#0.0
APOC3#4.0178447#0.010418448#0.0
FAM50A#4.017844#0.010418431#0.0
OTX2#4.017844#0.010418431#0.0
ANAPC13#4.0178437#0.010418422#0.0
CSF2#4.0178437#0.010418422#0.0
UBE2M#4.0178437#0.010418422#0.0
HSPB1#4.0178432#0.010418412#0.0
STAT1#4.0178432#0.010418412#0.0
COA3#4.0178432#0.010418417#0.0
PPP2R2A#4.0178432#0.010418417#0.0
ACOT1#4.0178432#0.010418417#0.0
TXNRD3NB#4.017843#0.010418401#0.0
ZSCAN4#4.017843#0.010418401#0.0
SRGAP2C#4.0178423#0.010418395#0.0
SASH3#4.017842#0.010418379#0.0
KCNJ8#4.017842#0.010418374#0.0
EIF3L#4.017842#0.010418383#0.0
CRABP1#4.017841#0.010418352#0.0
STRAP#4.017841#0.010418352#0.0
G6PC3#4.017841#0.010418352#0.0
PPP2R1A#4.0178404#0.010418345#0.0
CTSG#4.0178404#0.010418343#0.0
BAG5#4.0178404#0.010418343#0.0
HNRNPD#4.0178404#0.010418343#0.0
HSPB11#4.0178404#0.010418339#0.0
CDK2AP2#4.0178404#0.0104183415#0.0
MAGEH1#4.0178404#0.010418339#0.0
PDXDC1#4.0178404#0.010418339#0.0
ACTR2#4.0178404#0.010418343#0.0
PIRT#4.01784#0.010418327#0.0
KPNB1#4.01784#0.010418327#0.0
LLPH#4.01784#0.010418335#0.0
CXCR6#4.0178394#0.01041832#0.0
RPS29#4.0178394#0.010418324#0.0
PCYT1B#4.0178394#0.010418324#0.0
FAM133B#4.0178394#0.010418318#0.0
CLEC7A#4.0178394#0.01041832#0.0
FAM168A#4.0178394#0.010418318#0.0
MAFB#4.0178394#0.01041832#0.0
CCDC43#4.0178394#0.010418324#0.0
INSYN1#4.017839#0.010418305#0.0
F2R#4.017839#0.010418305#0.0
INIP#4.017839#0.010418305#0.0
MRPS21#4.017839#0.010418305#0.0
PITHD1#4.017839#0.010418305#0.0
PSMD4#4.0178385#0.010418301#0.0
FAM25A#4.0178385#0.010418293#0.0
SMAD7#4.0178385#0.010418293#0.0
CXorf21#4.0178385#0.010418297#0.0
GNG12#4.0178385#0.010418303#0.0
EIF3I#4.0178385#0.010418301#0.0
PFDN4#4.017838#0.010418285#0.0
HAND1#4.017838#0.010418291#0.0
TICAM2#4.017838#0.010418289#0.0
SKP1#4.017838#0.010418285#0.0
KLRF1#4.017838#0.010418287#0.0
CBX6#4.0178375#0.010418279#0.0
CCNQ#4.0178375#0.010418277#0.0
NDFIP1#4.0178375#0.010418275#0.0
LINC02054#4.0178375#0.010418271#0.0
CRIP1#4.0178375#0.010418281#0.0
SMC1A#4.0178375#0.010418279#0.0
COX16#4.0178375#0.010418275#0.0
MEIG1#4.0178375#0.010418273#0.0
CLDN24#4.0178375#0.010418277#0.0
EDF1#4.0178375#0.010418273#0.0
KCNMB4#4.0178375#0.010418273#0.0
IL20RB#4.0178375#0.010418277#0.0
DPRX#4.0178375#0.010418273#0.0
EIF4EBP3#4.017837#0.01041826#0.0
APCS#4.017837#0.010418263#0.0
SPATA9#4.017837#0.010418265#0.0
MFAP4#4.017837#0.010418261#0.0
CPLX3#4.017837#0.010418261#0.0
TMEM115#4.017837#0.010418259#0.0
RGS1#4.017837#0.010418261#0.0
MED18#4.017837#0.010418261#0.0
ACBD7#4.017837#0.010418261#0.0
DESI2#4.017837#0.010418269#0.0
ATG4A#4.017837#0.010418269#0.0
BRS3#4.017837#0.010418265#0.0
CDKN2D#4.017837#0.010418265#0.0
TSPAN14#4.017837#0.010418259#0.0
TNNC2#4.0178366#0.010418255#0.0
C20orf202#4.0178366#0.010418251#0.0
POTED#4.0178366#0.010418251#0.0
HHEX#4.0178366#0.010418255#0.0
VAMP8#4.0178366#0.010418255#0.0
HOXC9#4.0178366#0.010418255#0.0
KLRC3#4.0178366#0.010418255#0.0
SUMO3#4.0178366#0.010418255#0.0
HIST1H3D#4.0178366#0.010418251#0.0
KCNS3#4.0178366#0.010418253#0.0
PTRHD1#4.0178366#0.010418247#0.0
ETFA#4.0178366#0.010418247#0.0
CRB3#4.0178366#0.010418247#0.0
MAPRE1#4.0178366#0.010418247#0.0
ARMCX3#4.0178366#0.010418253#0.0
PPAT#4.0178366#0.010418255#0.0
UBE2L5#4.0178366#0.010418255#0.0
COMMD2#4.0178366#0.010418249#0.0
PTPRK#4.0178366#0.010418255#0.0
CCL2#4.0178366#0.010418249#0.0
BOD1#4.0178366#0.010418249#0.0
MCUR1#4.0178366#0.010418251#0.0
IL22#4.0178366#0.010418251#0.0
USF1#4.0178366#0.010418251#0.0
ARL6#4.0178366#0.010418251#0.0
PCLAF#4.0178366#0.010418251#0.0
MXI1#4.017836#0.010418242#0.0
SCP2D1#4.017836#0.010418246#0.0
PTAFR#4.017836#0.010418246#0.0
C11orf98#4.017836#0.01041824#0.0
CEBPZOS#4.017836#0.010418244#0.0
RHOXF2#4.017836#0.010418237#0.0
RHOXF2B#4.017836#0.010418237#0.0
TCEAL5#4.017836#0.010418244#0.0
KLHDC8B#4.017836#0.010418242#0.0
HIST1H3J#4.017836#0.010418246#0.0
SPCS3#4.017836#0.010418244#0.0
RAB4B#4.017836#0.010418244#0.0
CUEDC2#4.017836#0.010418244#0.0
DCUN1D5#4.017836#0.010418244#0.0
PCBP2#4.017836#0.010418238#0.0
RBM8A#4.0178356#0.010418226#0.0
CRK#4.0178356#0.010418226#0.0
UQCR10#4.017835#0.01041822#0.0
MRPL34#4.017835#0.010418222#0.0
DIRC1#4.017835#0.010418222#0.0
PSMD14#4.017835#0.010418219#0.0
SUPT4H1#4.017835#0.010418217#0.0
LDB2#4.017835#0.010418217#0.0
ATP5PD#4.017835#0.010418222#0.0
LCE1A#4.017835#0.010418222#0.0
C12orf76#4.017835#0.010418215#0.0
C5orf24#4.017835#0.010418215#0.0
LIF#4.017835#0.010418217#0.0
