#间隔缺损（心房-心室）#间隔缺损（心房-心室）_pos#间隔缺损（心房-心室）_nag
POTEB3#4.018606#0.01043673#0.0
ANHX#4.0181065#0.01042473#0.0
LHFPL3#4.0181055#0.010424705#0.0
RBM4B#4.0181055#0.010424703#0.0
CALCA#4.0180993#0.010424555#0.0
LHPP#4.0180826#0.010424158#0.0
STX16#4.0180793#0.010424074#0.0
ZNF689#4.0180745#0.010423967#0.0
SUB1#4.0180745#0.01042396#0.0
PIGM#4.0180736#0.0104239425#0.0
RAB25#4.0180736#0.010423943#0.0
C6orf118#4.0180726#0.01042392#0.0
TNNI2#4.018072#0.01042391#0.0
EXOSC3#4.0180717#0.010423898#0.0
IFIT1#4.0180717#0.010423899#0.0
SPZ1#4.0180717#0.010423891#0.0
CLDN10#4.0180707#0.010423872#0.0
MAGEA12#4.0180707#0.010423868#0.0
UBALD2#4.01807#0.010423859#0.0
THRB#4.0180697#0.0104238475#0.0
TRAPPC13#4.018069#0.010423824#0.0
SETD7#4.018069#0.010423828#0.0
PPP2R5B#4.0180683#0.010423819#0.0
OR51A7#4.0180683#0.010423813#0.0
CABYR#4.018068#0.010423802#0.0
NGF#4.018068#0.010423803#0.0
SULT2A1#4.018068#0.0104238#0.0
HIBCH#4.0180674#0.010423787#0.0
UBLCP1#4.018067#0.010423777#0.0
ZNF250#4.018067#0.010423779#0.0
GTF2H3#4.018067#0.01042378#0.0
NDUFS8#4.0180664#0.01042377#0.0
IL4#4.0180664#0.010423765#0.0
CPO#4.018066#0.010423755#0.0
TSPAN15#4.018066#0.010423757#0.0
GPAT4#4.018066#0.0104237525#0.0
CLEC14A#4.0180655#0.01042374#0.0
THAP5#4.0180655#0.01042374#0.0
ZCCHC24#4.0180655#0.01042374#0.0
SSR1#4.018065#0.010423732#0.0
ADIPOR2#4.018065#0.010423729#0.0
OR1J2#4.018065#0.01042373#0.0
RPA2#4.0180645#0.010423725#0.0
MRGPRF#4.0180645#0.010423718#0.0
LAP3#4.018064#0.010423708#0.0
DUSP19#4.018064#0.0104237115#0.0
TMCC1#4.018064#0.010423706#0.0
SPATA31D3#4.018064#0.010423715#0.0
PAN3#4.0180635#0.0104236975#0.0
RTRAF#4.018063#0.010423685#0.0
C4orf17#4.0180626#0.010423677#0.0
CCL26#4.0180626#0.010423679#0.0
TRPC3#4.0180626#0.010423678#0.0
PANK3#4.018062#0.010423665#0.0
C16orf70#4.018062#0.010423664#0.0
NXPH2#4.0180616#0.010423653#0.0
LYSMD3#4.018061#0.010423641#0.0
FAIM#4.018061#0.0104236435#0.0
PQBP1#4.018061#0.010423639#0.0
Sep_06#4.0180607#0.010423634#0.0
CCDC152#4.01806#0.010423625#0.0
NBPF6#4.01806#0.010423615#0.0
PMEPA1#4.0180597#0.010423605#0.0
NAP1L3#4.0180597#0.010423606#0.0
MAF#4.0180593#0.010423595#0.0
CD86#4.0180593#0.010423602#0.0
WNT1#4.018059#0.010423586#0.0
ANXA2R#4.0180583#0.010423579#0.0
TGFB3#4.018058#0.010423557#0.0
PLD6#4.018058#0.010423566#0.0
OR56A1#4.018058#0.010423566#0.0
SAC3D1#4.018058#0.010423567#0.0
CNFN#4.0180573#0.0104235485#0.0
HSPB2#4.0180573#0.010423552#0.0
CTHRC1#4.018057#0.010423543#0.0
ZWINT#4.018057#0.0104235355#0.0
BEND5#4.0180564#0.010423532#0.0
DCLRE1B#4.0180564#0.010423522#0.0
MVK#4.018056#0.0104235215#0.0
GLOD5#4.0180554#0.010423509#0.0
CD84#4.0180554#0.010423501#0.0
DNAJC15#4.0180545#0.010423485#0.0
HNRNPLL#4.0180545#0.010423487#0.0
DEFB114#4.018054#0.010423469#0.0
TMED8#4.0180535#0.010423454#0.0
MOSPD2#4.018053#0.010423444#0.0
ORMDL3#4.018051#0.010423402#0.0
ZFP69B#4.0180507#0.010423391#0.0
VPS26B#4.01805#0.010423378#0.0
FGF17#4.0180473#0.010423312#0.0
SMC3#4.018044#0.01042323#0.0
HAUS4#4.0180435#0.010423218#0.0
LIM2#4.0180407#0.010423147#0.0
TMEM72#4.018037#0.0104230605#0.0
PELI1#4.0180354#0.010423029#0.0
NAPB#4.0180316#0.010422933#0.0
GPX6#4.018026#0.01042279#0.0
FPGT#4.0180235#0.010422733#0.0
RPS6KB1#4.0180216#0.010422689#0.0
TRMT12#4.0180216#0.010422686#0.0
PLA2G12B#4.0180216#0.0104226945#0.0
LSMEM1#4.0180182#0.010422615#0.0
TGIF2#4.018018#0.0104226#0.0
AMTN#4.018018#0.010422596#0.0
OR8H3#4.018015#0.010422537#0.0
TRIM62#4.018015#0.010422527#0.0
AQP11#4.018014#0.010422507#0.0
TMED9#4.0180135#0.010422493#0.0
ANKRD10#4.018013#0.010422485#0.0
SAMD10#4.018012#0.010422468#0.0
IL1RAPL2#4.018012#0.010422467#0.0
LIMS1#4.018012#0.010422463#0.0
GNB1#4.0180116#0.010422455#0.0
TMEM223#4.0180106#0.010422433#0.0
GNAT2#4.0180106#0.010422433#0.0
CDC26#4.0180106#0.010422434#0.0
RNASE7#4.01801#0.010422421#0.0
DPAGT1#4.0180087#0.0104223825#0.0
TRPV6#4.0180087#0.01042238#0.0
PFDN5#4.018008#0.010422373#0.0
FEN1#4.018008#0.010422374#0.0
OTUB1#4.0180078#0.010422357#0.0
HYAL2#4.0180073#0.010422343#0.0
DIRAS3#4.0180073#0.010422343#0.0
ELOVL5#4.0180073#0.010422344#0.0
DDX21#4.0180073#0.010422346#0.0
DNAJA2#4.018007#0.010422342#0.0
RAD18#4.018007#0.010422341#0.0
EMP2#4.018007#0.010422332#0.0
CCL4L2#4.018007#0.010422341#0.0
C17orf47#4.018007#0.010422335#0.0
ZNF441#4.0180063#0.010422323#0.0
BMF#4.0180063#0.010422325#0.0
UBE2R2#4.018006#0.010422317#0.0
B4GALT1#4.018006#0.010422315#0.0
PAX6#4.0180054#0.010422306#0.0
CSTA#4.0180054#0.010422303#0.0
IFNA5#4.0180054#0.010422308#0.0
NKX2-6#4.0180054#0.0104223#0.0
TMEM30A#4.0180054#0.010422306#0.0
SYT3#4.0180054#0.010422298#0.0
RND2#4.018005#0.010422295#0.0
NCR3LG1#4.018005#0.010422291#0.0
OR6K3#4.018005#0.010422296#0.0
CARHSP1#4.018005#0.010422297#0.0
ATP5F1B#4.018005#0.010422292#0.0
AKAIN1#4.0180044#0.010422276#0.0
PDCD6#4.0180044#0.010422282#0.0
OR5H2#4.018004#0.010422266#0.0
OR56A5#4.018004#0.010422266#0.0
PLS1#4.018004#0.010422264#0.0
PIP#4.018004#0.010422271#0.0
CORO2B#4.0180035#0.010422252#0.0
LETMD1#4.0180035#0.010422257#0.0
PDF#4.018003#0.010422242#0.0
SCAI#4.018003#0.010422246#0.0
PDCD5#4.0180025#0.010422237#0.0
MRPS22#4.0180025#0.01042223#0.0
NR4A3#4.0180025#0.010422237#0.0
PDLIM4#4.0180025#0.01042224#0.0
JPH4#4.0180025#0.010422239#0.0
SPINT2#4.0180025#0.010422238#0.0
SNX22#4.018002#0.010422222#0.0
CRYAB#4.018002#0.010422221#0.0
SMIM15#4.0180016#0.010422208#0.0
GNB4#4.0180016#0.0104222065#0.0
NECAP1#4.0180016#0.0104222065#0.0
RPS16#4.0180016#0.010422211#0.0
NPTN#4.018001#0.010422196#0.0
SLC20A1#4.018001#0.0104222#0.0
MRPS34#4.018001#0.010422204#0.0
TMEM99#4.018001#0.010422196#0.0
HOXA2#4.018001#0.010422203#0.0
ZNF789#4.0180006#0.010422186#0.0
LYPD4#4.0180006#0.010422193#0.0
PORCN#4.0180006#0.010422183#0.0
DIO1#4.018#0.010422172#0.0
CASC10#4.018#0.010422175#0.0
ZNF75D#4.018#0.010422172#0.0
TNFRSF10C#4.018#0.010422181#0.0
SLC45A2#4.018#0.010422173#0.0
EFCAB9#4.0179996#0.01042217#0.0
NKAIN1#4.0179996#0.010422169#0.0
CASP4#4.0179996#0.01042216#0.0
GUCY1B1#4.017999#0.010422155#0.0
DHH#4.017999#0.0104221525#0.0
IGFL3#4.017999#0.0104221525#0.0
TSACC#4.017999#0.010422157#0.0
NAIF1#4.0179987#0.010422141#0.0
GNG14#4.0179987#0.010422146#0.0
CPE#4.0179987#0.010422146#0.0
PRKAR1A#4.017998#0.010422125#0.0
HIST2H2AB#4.017998#0.010422129#0.0
HOXB7#4.017998#0.010422126#0.0
VDAC2#4.017998#0.010422126#0.0
SAP30L#4.017998#0.010422125#0.0
CHTF8#4.017998#0.010422133#0.0
TARDBP#4.017998#0.010422126#0.0
OR2A5#4.0179973#0.010422107#0.0
CIDEA#4.0179973#0.010422111#0.0
NR2C2#4.0179973#0.010422111#0.0
MAP1LC3B#4.017997#0.010422102#0.0
IGFBP3#4.017997#0.010422094#0.0
RAD1#4.0179963#0.010422086#0.0
KRTAP12-1#4.017996#0.010422079#0.0
PCIF1#4.017996#0.01042207#0.0
DCTD#4.0179954#0.010422061#0.0
C14orf119#4.0179954#0.010422065#0.0
MSX2#4.0179954#0.010422061#0.0
CXCL3#4.0179954#0.010422064#0.0
IDH3G#4.0179944#0.010422042#0.0
CBLN3#4.0179944#0.010422036#0.0
KCTD2#4.017994#0.0104220295#0.0
NUDT16#4.017994#0.010422029#0.0
SUCNR1#4.017994#0.010422034#0.0
CELF1#4.0179935#0.0104220165#0.0
CTDSP2#4.0179935#0.010422021#0.0
NANOS3#4.0179935#0.010422021#0.0
TMEM184B#4.0179935#0.0104220165#0.0
ITM2A#4.0179935#0.010422018#0.0
PRSS16#4.017993#0.010422007#0.0
FAM71C#4.0179925#0.010421991#0.0
DNALI1#4.017992#0.010421978#0.0
CLPSL2#4.0179915#0.010421973#0.0
ANG#4.01799#0.010421939#0.0
PURG#4.017985#0.010421814#0.0
OXSM#4.017979#0.010421673#0.0
AP3S2#4.0179734#0.010421537#0.0
TMEM165#4.017971#0.010421476#0.0
NR1D1#4.0179667#0.010421376#0.0
STX7#4.0179596#0.010421202#0.0
ATF2#4.017958#0.010421166#0.0
SARNP#4.017956#0.010421114#0.0
DUSP3#4.0179553#0.010421106#0.0
CRY1#4.0179543#0.010421083#0.0
ACTR6#4.0179534#0.0104210535#0.0
RHOQ#4.0179534#0.010421051#0.0
SPANXN2#4.0179534#0.010421054#0.0
URM1#4.017953#0.010421047#0.0
TPST1#4.0179524#0.010421036#0.0
GMNN#4.0179524#0.010421037#0.0
BCAS2#4.0179524#0.010421038#0.0
ITGB1BP1#4.017952#0.010421023#0.0
TMEM97#4.0179515#0.010421004#0.0
NDUFAF2#4.017951#0.0104209995#0.0
IRF4#4.0179505#0.010420982#0.0
KRTAP4-3#4.0179505#0.010420989#0.0
PPP1R14A#4.0179505#0.010420983#0.0
GTF3C2#4.01795#0.010420971#0.0
NDUFAF4#4.0179496#0.01042097#0.0
BMP7#4.0179496#0.010420967#0.0
FDX2#4.0179496#0.010420959#0.0
GJA1#4.017949#0.010420953#0.0
KRTAP11-1#4.017949#0.010420955#0.0
AK2#4.017949#0.010420958#0.0
SMAD4#4.017949#0.010420949#0.0
RAB27B#4.0179486#0.010420946#0.0
KRTAP4-1#4.017948#0.0104209315#0.0
RHNO1#4.017948#0.010420927#0.0
TCAP#4.017948#0.010420924#0.0
AKR1B1#4.017948#0.010420925#0.0
PLS3#4.0179477#0.010420916#0.0
ZNF362#4.0179477#0.010420913#0.0
PRR32#4.017947#0.01042091#0.0
GNMT#4.017947#0.010420905#0.0
SNRPE#4.017947#0.010420901#0.0
SNX10#4.017947#0.010420911#0.0
MRPS15#4.017947#0.010420901#0.0
DEFB131A#4.017947#0.010420908#0.0
FABP12#4.017947#0.010420902#0.0
CCL17#4.0179467#0.010420891#0.0
CHRM4#4.0179467#0.010420896#0.0
FUT9#4.0179467#0.0104209#0.0
RAB43#4.0179467#0.010420895#0.0
GADD45A#4.0179467#0.010420895#0.0
SLC30A9#4.0179467#0.010420898#0.0
NFYB#4.0179462#0.01042088#0.0
POLD4#4.0179462#0.010420882#0.0
PBX1#4.0179462#0.010420889#0.0
DNAJC24#4.017946#0.0104208775#0.0
HIST1H3A#4.017946#0.010420869#0.0
SLC35A1#4.017946#0.010420873#0.0
VMO1#4.0179453#0.0104208635#0.0
CHTOP#4.0179453#0.010420855#0.0
DBNDD2#4.0179453#0.010420858#0.0
DEFB112#4.0179453#0.010420859#0.0
TMEM14A#4.017945#0.010420847#0.0
GLA#4.017945#0.010420848#0.0
CSTF1#4.017945#0.010420854#0.0
FXYD6#4.017945#0.010420852#0.0
SCP2#4.017945#0.010420847#0.0
EVI2A#4.017945#0.010420852#0.0
SMIM27#4.0179443#0.01042084#0.0
ACYP1#4.0179443#0.010420836#0.0
NKIRAS1#4.0179443#0.010420838#0.0
PTP4A2#4.0179443#0.010420842#0.0
RRAS#4.0179443#0.010420843#0.0
TMEM205#4.0179443#0.010420844#0.0
FHL2#4.0179443#0.010420844#0.0
NOXRED1#4.017944#0.010420821#0.0
UBXN7#4.017944#0.010420831#0.0
ZNF383#4.017944#0.010420832#0.0
GLUL#4.017944#0.010420831#0.0
LIN28B#4.017944#0.010420825#0.0
MED11#4.017944#0.010420825#0.0
IMMP2L#4.017944#0.010420824#0.0
MRGPRX2#4.017944#0.010420824#0.0
TPM3#4.0179434#0.010420815#0.0
PSME3#4.0179434#0.010420812#0.0
TPPP3#4.0179434#0.010420817#0.0
CLPP#4.0179434#0.010420814#0.0
MZT2A#4.0179434#0.010420816#0.0
TMOD3#4.0179434#0.010420814#0.0
MAB21L1#4.0179434#0.010420817#0.0
TRIR#4.0179434#0.010420818#0.0
SIAH3#4.017943#0.010420808#0.0
DNM1L#4.017943#0.010420807#0.0
SLC17A7#4.017943#0.0104208#0.0
CRYBA1#4.017943#0.010420804#0.0
METAP1#4.017943#0.010420798#0.0
GCSAML#4.017943#0.010420802#0.0
TIPRL#4.0179424#0.01042079#0.0
CXCL8#4.0179424#0.010420797#0.0
EEF1AKMT3#4.0179424#0.010420787#0.0
SFRP4#4.0179424#0.010420788#0.0
NME9#4.017942#0.010420778#0.0
RNASEK#4.017942#0.010420784#0.0
C17orf77#4.017942#0.0104207825#0.0
TSPAN3#4.017942#0.010420786#0.0
UBC#4.017942#0.010420784#0.0
SPCS1#4.017942#0.010420779#0.0
CRYBB1#4.017942#0.010420777#0.0
CD160#4.017942#0.010420783#0.0
PTDSS1#4.0179415#0.0104207685#0.0
RBM39#4.0179415#0.0104207685#0.0
DNASE1L1#4.0179415#0.010420772#0.0
UFC1#4.0179415#0.010420769#0.0
LOC100130370#4.0179415#0.0104207685#0.0
SLIRP#4.0179415#0.010420773#0.0
CABP7#4.0179415#0.010420767#0.0
MLEC#4.0179415#0.010420773#0.0
XIAP#4.0179415#0.010420773#0.0
SYNE4#4.0179415#0.01042077#0.0
TLCD1#4.017941#0.010420763#0.0
TMEM37#4.017941#0.010420761#0.0
CIAPIN1#4.017941#0.010420758#0.0
ACYP2#4.017941#0.010420758#0.0
GPR68#4.017941#0.010420763#0.0
SYNCRIP#4.017941#0.010420754#0.0
LOC728485#4.017941#0.010420758#0.0
RPE#4.017941#0.010420764#0.0
LOC105375787#4.017941#0.010420759#0.0
GCLM#4.017941#0.010420764#0.0
CLTRN#4.017941#0.010420756#0.0
CAMK2A#4.0179405#0.010420751#0.0
BET1#4.0179405#0.010420744#0.0
IFT27#4.0179405#0.010420746#0.0
RGS7BP#4.0179405#0.010420752#0.0
OR1I1#4.0179405#0.010420749#0.0
CABCOCO1#4.0179405#0.010420752#0.0
SZRD1#4.0179405#0.0104207415#0.0
TENT5B#4.0179405#0.010420746#0.0
DLEU7#4.0179405#0.010420742#0.0
MCUB#4.01794#0.010420739#0.0
SELENOT#4.01794#0.01042074#0.0
NUDCD2#4.01794#0.01042073#0.0
OR51D1#4.01794#0.010420734#0.0
GJD3#4.01794#0.01042073#0.0
ZMAT3#4.01794#0.010420736#0.0
PNMA6A#4.01794#0.010420732#0.0
CHP1#4.0179396#0.010420728#0.0
CLDN16#4.0179396#0.010420719#0.0
FOXR2#4.0179396#0.010420729#0.0
AGPS#4.0179396#0.010420726#0.0
PIN4#4.0179396#0.010420726#0.0
NTF3#4.0179396#0.010420726#0.0
LUM#4.0179396#0.010420725#0.0
CSNK2A1#4.0179396#0.010420727#0.0
LCE2D#4.017939#0.010420716#0.0
SLC35F6#4.017939#0.010420712#0.0
AMMECR1L#4.017939#0.010420717#0.0
AMD1#4.017939#0.010420708#0.0
PYDC5#4.017939#0.010420712#0.0
TOMM5#4.017939#0.010420713#0.0
TSPAN33#4.017939#0.010420717#0.0
HIST1H2BI#4.017939#0.010420713#0.0
FKBP7#4.0179386#0.010420705#0.0
WDR5#4.0179386#0.010420702#0.0
FBXO43#4.0179386#0.0104207015#0.0
SRSF5#4.0179386#0.010420705#0.0
PRSS22#4.0179386#0.010420705#0.0
TNFSF18#4.017938#0.010420694#0.0
XRCC6#4.017938#0.010420693#0.0
VARS2#4.017938#0.010420694#0.0
MRPL32#4.017938#0.010420687#0.0
FLYWCH2#4.017938#0.010420692#0.0
TEF#4.017938#0.010420689#0.0
MYL10#4.017938#0.010420685#0.0
CCL28#4.0179377#0.010420683#0.0
BMP3#4.0179377#0.010420679#0.0
MISP3#4.0179377#0.010420675#0.0
HRH2#4.0179377#0.010420673#0.0
HIGD1A#4.0179377#0.010420681#0.0
ZNF771#4.017937#0.010420666#0.0
RGS18#4.017937#0.010420664#0.0
UPP2#4.017937#0.01042067#0.0
TTC9B#4.017937#0.010420667#0.0
PPP4R3C#4.0179367#0.010420651#0.0
SRR#4.0179367#0.010420654#0.0
MEIS1#4.0179367#0.010420652#0.0
RNASE2#4.0179367#0.010420651#0.0
LIPM#4.0179367#0.010420654#0.0
SDHD#4.0179367#0.010420656#0.0
UBE2D3#4.017936#0.010420644#0.0
KCTD8#4.017936#0.010420647#0.0
SNAP23#4.017936#0.010420638#0.0
BGN#4.017936#0.010420645#0.0
HOXA3#4.017936#0.010420645#0.0
DDIT4L#4.017936#0.010420641#0.0
POLR3K#4.0179358#0.010420635#0.0
HOXA6#4.0179358#0.010420634#0.0
YIPF6#4.0179358#0.010420633#0.0
KLF16#4.0179358#0.0104206335#0.0
HOXD4#4.0179358#0.010420632#0.0
LIX1L#4.0179353#0.010420623#0.0
NEUROG1#4.0179353#0.01042062#0.0
LOC730183#4.017935#0.010420612#0.0
RIMS4#4.0179343#0.010420597#0.0
COLEC10#4.0179343#0.010420602#0.0
OR8A1#4.0179343#0.010420603#0.0
PHOX2A#4.017934#0.01042058#0.0
IGF1#4.017934#0.010420583#0.0
CERS5#4.017933#0.010420563#0.0
CD81#4.0179324#0.010420549#0.0
DKC1#4.0179324#0.0104205515#0.0
PI3#4.017932#0.010420542#0.0
PRPH2#4.0179315#0.010420532#0.0
NSUN3#4.0179315#0.010420526#0.0
LOC150051#4.0179305#0.010420509#0.0
FUT3#4.0179305#0.010420502#0.0
SEM1#4.01793#0.010420498#0.0
FAM102B#4.017929#0.010420475#0.0
RAC2#4.017921#0.010420282#0.0
IL13RA2#4.0179195#0.010420239#0.0
HOXA7#4.017919#0.010420234#0.0
TAC3#4.0179114#0.010420045#0.0
LALBA#4.0179105#0.010420021#0.0
GPR65#4.0179095#0.010420003#0.0
C2orf27B#4.017907#0.010419949#0.0
HSD17B10#4.017901#0.010419797#0.0
GYPE#4.017896#0.010419681#0.0
FAM177B#4.0178947#0.0104196435#0.0
CDK2AP1#4.017894#0.0104196295#0.0
STYX#4.0178933#0.010419617#0.0
RTP3#4.017893#0.0104196#0.0
NR2C2AP#4.017893#0.010419608#0.0
SLC10A3#4.017893#0.010419605#0.0
ASIC5#4.017893#0.010419602#0.0
DCAF16#4.017893#0.0104196#0.0
FAM104B#4.0178924#0.0104195895#0.0
XK#4.017892#0.010419582#0.0
ABHD3#4.0178914#0.010419568#0.0
HIST1H4D#4.0178914#0.010419568#0.0
RHOJ#4.017891#0.010419551#0.0
KRTAP22-2#4.017891#0.010419553#0.0
HIST1H4G#4.017891#0.010419556#0.0
AQP3#4.01789#0.010419533#0.0
SUDS3#4.01789#0.01041953#0.0
CXCL6#4.01789#0.010419533#0.0
ZNF81#4.01789#0.010419528#0.0
CALN1#4.0178895#0.010419526#0.0
C2orf49#4.0178895#0.010419522#0.0
LAMP2#4.0178895#0.010419524#0.0
PSMB4#4.0178895#0.01041952#0.0
HNRNPA3#4.017889#0.01041951#0.0
KATNBL1#4.017889#0.010419509#0.0
HENMT1#4.017889#0.010419507#0.0
NRAS#4.017889#0.010419506#0.0
GNAI1#4.0178885#0.010419497#0.0
RHOA#4.0178885#0.0104194945#0.0
LSAMP#4.0178885#0.010419505#0.0
NEUROD6#4.0178885#0.010419494#0.0
TINF2#4.0178885#0.010419495#0.0
SPATA31D4#4.0178885#0.010419497#0.0
TMEM258#4.0178885#0.010419494#0.0
CHST6#4.0178885#0.010419494#0.0
RHOU#4.017888#0.010419487#0.0
ZCCHC12#4.017888#0.010419489#0.0
FLJ44635#4.017888#0.010419486#0.0
HPCAL4#4.017888#0.010419486#0.0
CHRM1#4.0178876#0.0104194805#0.0
SNN#4.0178876#0.010419481#0.0
RWDD1#4.0178876#0.01041948#0.0
HINT1#4.017887#0.010419465#0.0
TBXT#4.017887#0.01041947#0.0
PRR20G#4.017887#0.010419465#0.0
RPL10A#4.017887#0.010419469#0.0
MYLIP#4.017887#0.010419463#0.0
DPY30#4.017887#0.010419463#0.0
CCL20#4.017887#0.01041947#0.0
NKX6-3#4.017887#0.010419463#0.0
SRSF7#4.0178866#0.010419452#0.0
FGF14#4.0178866#0.01041945#0.0
TOMM6#4.0178866#0.01041945#0.0
PSMB7#4.0178866#0.010419451#0.0
RER1#4.0178866#0.010419455#0.0
CBX3#4.0178866#0.010419459#0.0
LGALS3#4.0178866#0.010419459#0.0
SRSF11#4.0178866#0.010419449#0.0
ACKR4#4.017886#0.010419448#0.0
PPP1CC#4.017886#0.010419444#0.0
BMT2#4.017886#0.0104194395#0.0
FAM173A#4.017886#0.010419441#0.0
PAFAH1B2#4.017886#0.010419439#0.0
ATP5MC1#4.017886#0.010419445#0.0
RPS15A#4.017886#0.010419438#0.0
CCR2#4.017886#0.010419442#0.0
SNRPA#4.017886#0.010419448#0.0
TIMMDC1#4.017886#0.010419438#0.0
COX14#4.017886#0.010419439#0.0
IGIP#4.0178857#0.010419432#0.0
COQ10B#4.0178857#0.0104194265#0.0
THOC7#4.0178857#0.010419431#0.0
ZNF32#4.0178857#0.01041943#0.0
