#流出道大动脉水平#流出道大动脉水平_pos#流出道大动脉水平_nag
CNKSR3#5.698985#0.50001645#0.0
GOLGA8G#5.698971#0.4999998#0.0
GOLGA8F#5.698971#0.4999998#0.0
NDUFA13#5.698971#0.4999998#0.0
DHH#5.698971#0.49999976#0.0
TAS2R1#5.698971#0.49999976#0.0
LOC389602#5.698971#0.4999998#0.0
TMEM128#5.698971#0.49999982#0.0
SEC23A#5.698971#0.4999998#0.0
HBM#5.698971#0.4999998#0.0
ANKRD10#5.698971#0.49999982#0.0
PLPP4#5.698971#0.49999982#0.0
ELK1#5.698971#0.49999976#0.0
DYNLRB1#5.698971#0.4999998#0.0
KCTD2#5.698971#0.4999998#0.0
WFDC2#5.698971#0.4999998#0.0
FOSL1#5.698971#0.49999982#0.0
CXCL12#5.698971#0.4999998#0.0
RAB5C#5.698971#0.4999998#0.0
ITM2A#5.698971#0.49999982#0.0
BLMH#5.698971#0.49999982#0.0
SMIM24#5.698971#0.49999976#0.0
MRPS18A#5.698971#0.4999998#0.0
PAQR8#5.698971#0.49999982#0.0
TAS2R3#5.698971#0.49999982#0.0
KAAG1#5.698971#0.4999998#0.0
IDH3G#5.698971#0.49999982#0.0
SNU13#5.698971#0.49999976#0.0
COPE#5.698971#0.49999976#0.0
AGPAT3#5.698971#0.49999976#0.0
RPL35A#5.698971#0.4999998#0.0
OR6K3#5.698971#0.49999976#0.0
MRTO4#5.698971#0.4999998#0.0
LIN7C#5.698971#0.49999985#0.0
OR2M4#5.698971#0.49999976#0.0
KREMEN2#5.698971#0.4999998#0.0
CCDC32#5.698971#0.4999998#0.0
FAM9B#5.698971#0.49999976#0.0
IL1RAPL2#5.698971#0.49999982#0.0
TDGF1#5.698971#0.4999998#0.0
DNAJA2#5.698971#0.49999982#0.0
BCAP31#5.698971#0.4999998#0.0
FOXR2#5.698969#0.49999774#0.0
LUM#5.698969#0.4999978#0.0
CSTF2#5.698969#0.49999774#0.0
SGF29#5.698969#0.4999978#0.0
B3GALT2#5.698969#0.4999978#0.0
TBR1#5.698969#0.49999776#0.0
GTF3C2#5.698969#0.4999978#0.0
ASGR1#5.698969#0.4999978#0.0
PATE1#5.698969#0.49999785#0.0
C20orf27#5.698969#0.4999978#0.0
MFAP3L#5.698969#0.49999782#0.0
PSME3#5.698969#0.49999776#0.0
NDUFAF2#5.698969#0.4999978#0.0
TCAIM#5.698969#0.49999776#0.0
BIRC5#5.698969#0.49999776#0.0
TPPP#5.698969#0.4999978#0.0
HIST3H2BB#5.698969#0.49999776#0.0
CRYBB1#5.698969#0.49999774#0.0
MS4A1#5.698969#0.49999776#0.0
GPR132#5.698969#0.49999782#0.0
C17orf58#5.698969#0.49999776#0.0
IFT27#5.698969#0.49999774#0.0
PPP2R3C#5.698969#0.49999782#0.0
YWHAQ#5.698969#0.4999978#0.0
CLEC3B#5.698969#0.49999782#0.0
RPE#5.698969#0.4999978#0.0
AGTRAP#5.698969#0.49999776#0.0
TMEM184C#5.698969#0.4999978#0.0
PI3#5.698969#0.49999776#0.0
SPOPL#5.698969#0.49999782#0.0
IFNA1#5.698969#0.49999774#0.0
C17orf77#5.698969#0.4999978#0.0
NTF3#5.698969#0.49999776#0.0
SCP2#5.698969#0.49999774#0.0
ACTR6#5.698969#0.4999978#0.0
SMAD4#5.698969#0.49999785#0.0
MPP1#5.698969#0.49999776#0.0
HSD17B11#5.698969#0.49999774#0.0
GJB6#5.698969#0.49999774#0.0
TCTEX1D4#5.698969#0.49999776#0.0
HOXA6#5.698969#0.49999776#0.0
COLEC10#5.698969#0.49999776#0.0
ZYG11B#5.698969#0.49999774#0.0
OR2C3#5.698969#0.4999978#0.0
GLUL#5.698969#0.49999776#0.0
OR13C2#5.698969#0.49999776#0.0
OPN5#5.698969#0.4999978#0.0
HIKESHI#5.698969#0.49999782#0.0
TRIR#5.698969#0.4999978#0.0
MISP3#5.698969#0.49999782#0.0
RNASEK#5.698969#0.49999782#0.0
NME1#5.698969#0.4999978#0.0
CLMP#5.698969#0.49999776#0.0
ARMCX5#5.698969#0.49999776#0.0
C15orf59#5.698969#0.49999776#0.0
ST8SIA5#5.698969#0.49999782#0.0
SYNCRIP#5.698969#0.49999782#0.0
AIDA#5.698969#0.49999776#0.0
CLDN1#5.698969#0.49999776#0.0
KRTAP5-4#5.698969#0.49999782#0.0
HOXA7#5.698969#0.49999776#0.0
DLEU7#5.698969#0.49999776#0.0
IGF1#5.698969#0.49999776#0.0
KRTAP4-3#5.698969#0.49999785#0.0
AP2S1#5.698969#0.49999782#0.0
TSPAN33#5.698969#0.4999978#0.0
LOC100130370#5.698969#0.4999978#0.0
SRD5A3#5.698969#0.49999776#0.0
MAPK8#5.698969#0.4999978#0.0
EGR1#5.698969#0.49999782#0.0
BMP7#5.698969#0.49999782#0.0
SAYSD1#5.698969#0.49999776#0.0
SEM1#5.698969#0.49999774#0.0
PIAS1#5.698969#0.49999776#0.0
KCNA6#5.698969#0.49999776#0.0
RBBP4#5.698969#0.49999776#0.0
ARFIP1#5.698969#0.49999774#0.0
CABP7#5.698969#0.49999774#0.0
SLC35A1#5.698969#0.49999776#0.0
BMP3#5.698969#0.49999774#0.0
CLDN20#5.698969#0.49999782#0.0
HDAC9#5.698969#0.49999776#0.0
CLDN15#5.698969#0.49999776#0.0
GLA#5.698969#0.4999978#0.0
DES#5.698969#0.49999776#0.0
TADA1#5.698969#0.4999978#0.0
SRR#5.698969#0.49999776#0.0
SRXN1#5.698969#0.49999782#0.0
RNASE12#5.698969#0.49999776#0.0
REG4#5.698969#0.49999776#0.0
CMC1#5.698969#0.49999774#0.0
EFNB1#5.698969#0.49999776#0.0
PTDSS1#5.698969#0.49999774#0.0
ZFAND3#5.698969#0.4999978#0.0
CT62#5.698969#0.49999776#0.0
PTP4A2#5.698969#0.49999776#0.0
BOLA1#5.698969#0.49999776#0.0
APOD#5.698969#0.49999776#0.0
NDUFAF4#5.698969#0.49999782#0.0
CCDC140#5.698969#0.49999774#0.0
BBC3#5.698969#0.49999776#0.0
LXN#5.698969#0.4999978#0.0
HNRNPA1#5.698969#0.49999776#0.0
FGF1#5.698969#0.49999776#0.0
NIPSNAP2#5.698969#0.49999782#0.0
ZMAT3#5.698969#0.49999776#0.0
SPRED1#5.698969#0.49999774#0.0
SESTD1#5.698969#0.49999782#0.0
LMX1B#5.698969#0.4999977#0.0
PSMC3IP#5.698969#0.49999776#0.0
QRICH1#5.698969#0.4999978#0.0
LACRT#5.698969#0.4999978#0.0
UBE2R2#5.698969#0.49999788#0.0
NT5C3A#5.698969#0.49999782#0.0
NSUN3#5.698969#0.49999776#0.0
NSFL1C#5.698969#0.49999776#0.0
DCAF8#5.698969#0.4999978#0.0
ARPC5#5.698969#0.49999774#0.0
RNASE2#5.698969#0.49999782#0.0
HIST1H3E#5.698969#0.49999776#0.0
OR2A14#5.698969#0.49999774#0.0
SDHD#5.698969#0.49999776#0.0
RPL38#5.698969#0.4999978#0.0
KCNG3#5.698969#0.49999776#0.0
UNCX#5.698969#0.49999776#0.0
TPM3#5.698969#0.49999776#0.0
AKR1B1#5.698969#0.49999782#0.0
LOC389895#5.698969#0.4999978#0.0
MCUB#5.698969#0.49999776#0.0
ATP6V1B2#5.698969#0.49999776#0.0
BLVRA#5.698969#0.49999776#0.0
GALNT17#5.698969#0.4999978#0.0
RBM17#5.698969#0.4999978#0.0
CABCOCO1#5.698969#0.49999776#0.0
CCL17#5.698969#0.49999776#0.0
LCE2A#5.698969#0.49999774#0.0
ZNF275#5.698969#0.49999776#0.0
RAC2#5.698969#0.4999977#0.0
CTDNEP1#5.698969#0.4999978#0.0
CD164#5.698969#0.49999774#0.0
TSN#5.698969#0.49999776#0.0
RRM2#5.698969#0.49999782#0.0
PTPA#5.698969#0.49999776#0.0
TLCD1#5.698969#0.49999774#0.0
TM9SF3#5.698969#0.49999774#0.0
HOXC5#5.698969#0.49999782#0.0
IGFBP4#5.698969#0.49999776#0.0
OCM#5.698969#0.49999776#0.0
USP11#5.698969#0.49999776#0.0
RPS25#5.698969#0.49999782#0.0
MRPS15#5.698969#0.4999978#0.0
KCNE4#5.698969#0.49999776#0.0
SPR#5.698969#0.4999978#0.0
SNRPE#5.698969#0.49999774#0.0
CST8#5.698969#0.49999774#0.0
HDAC3#5.698969#0.49999774#0.0
REELD1#5.698969#0.49999782#0.0
MAL#5.698969#0.49999774#0.0
NKIRAS1#5.698969#0.49999776#0.0
CH25H#5.698969#0.49999774#0.0
DNAJC24#5.698969#0.49999776#0.0
NEUROG1#5.698969#0.49999774#0.0
LOC101927844#5.698969#0.49999776#0.0
HOXC8#5.698969#0.49999776#0.0
KCTD8#5.698969#0.49999774#0.0
SMIM22#5.698969#0.4999978#0.0
HEYL#5.698969#0.49999782#0.0
GJD3#5.698969#0.49999774#0.0
KRTAP4-1#5.698969#0.49999776#0.0
MC5R#5.698969#0.49999776#0.0
PIGL#5.698969#0.49999776#0.0
HDAC8#5.698969#0.49999774#0.0
DENR#5.698969#0.4999978#0.0
FYN#5.698969#0.49999774#0.0
GJC1#5.698969#0.49999776#0.0
THEM6#5.698969#0.49999782#0.0
ATP5PO#5.698969#0.49999782#0.0
EFCAB1#5.698969#0.49999776#0.0
TPM4#5.698969#0.49999774#0.0
PRKCA#5.698969#0.49999776#0.0
CTSS#5.698969#0.49999774#0.0
GPR45#5.698969#0.49999776#0.0
UNC119#5.698969#0.49999776#0.0
EBLN1#5.698969#0.4999978#0.0
YEATS4#5.698969#0.49999776#0.0
C1orf216#5.698969#0.49999776#0.0
RSG1#5.698969#0.4999978#0.0
DUSP26#5.698969#0.4999978#0.0
GID4#5.698969#0.49999776#0.0
UQCR11#5.698969#0.49999782#0.0
NUCKS1#5.698969#0.4999978#0.0
CEP44#5.698969#0.49999774#0.0
GNG13#5.698969#0.49999774#0.0
LAMTOR4#5.698969#0.49999774#0.0
C1orf52#5.698969#0.49999776#0.0
MYL10#5.698969#0.49999774#0.0
C1QL2#5.698969#0.49999776#0.0
HCCS#5.698969#0.49999782#0.0
CIAPIN1#5.698969#0.49999776#0.0
FGF13#5.698969#0.49999774#0.0
GNPNAT1#5.698969#0.49999776#0.0
SWAP70#5.698969#0.49999776#0.0
PCGF1#5.698969#0.49999782#0.0
LOC105375787#5.698969#0.49999782#0.0
OSTC#5.698967#0.49999538#0.0
MRPL18#5.698967#0.49999535#0.0
BLID#5.698967#0.49999535#0.0
NFE2#5.698967#0.49999535#0.0
NHLRC4#5.698967#0.4999954#0.0
PYURF#5.698967#0.4999954#0.0
PIGA#5.698967#0.49999535#0.0
PRL#5.698967#0.49999538#0.0
TMEM258#5.698967#0.49999538#0.0
TTC32#5.698967#0.4999954#0.0
VPS4B#5.698967#0.4999954#0.0
GPM6B#5.698967#0.49999535#0.0
HPCA#5.698967#0.49999535#0.0
MPZL1#5.698967#0.49999535#0.0
UBFD1#5.698967#0.49999538#0.0
TRMT61A#5.698967#0.4999954#0.0
ELP6#5.698967#0.4999954#0.0
NAA20#5.698967#0.49999535#0.0
OAZ2#5.698967#0.49999535#0.0
COX19#5.698967#0.49999535#0.0
NDUFC2#5.698967#0.49999535#0.0
C9orf57#5.698967#0.4999954#0.0
GSTA4#5.698967#0.49999535#0.0
C1QA#5.698967#0.49999535#0.0
FAM228A#5.698967#0.49999538#0.0
FAM220A#5.698967#0.49999535#0.0
P2RY4#5.698967#0.49999535#0.0
LEUTX#5.698967#0.4999954#0.0
PITX3#5.698967#0.4999954#0.0
RAMP3#5.698967#0.4999954#0.0
CCR2#5.698967#0.4999954#0.0
PPIL3#5.698967#0.4999954#0.0
CD47#5.698967#0.49999538#0.0
ST3GAL2#5.698967#0.49999535#0.0
MAGEB17#5.698967#0.49999535#0.0
RPS10#5.698967#0.49999535#0.0
LOC389831#5.698967#0.4999954#0.0
HIST1H4I#5.698967#0.49999538#0.0
NAA30#5.698967#0.49999535#0.0
KRTDAP#5.698967#0.49999538#0.0
CBLN1#5.698967#0.49999532#0.0
ARL13A#5.698967#0.4999954#0.0
HIST1H4D#5.698967#0.49999544#0.0
KLHL4#5.698967#0.49999532#0.0
SH2D1A#5.698967#0.4999954#0.0
CHRM5#5.698967#0.4999954#0.0
NRF1#5.698967#0.4999954#0.0
MRAS#5.698967#0.49999535#0.0
SPATA31D4#5.698967#0.4999954#0.0
KCNK13#5.698967#0.4999954#0.0
GEMIN8#5.698967#0.4999953#0.0
SDC4#5.698967#0.49999535#0.0
TSPAN2#5.698967#0.49999538#0.0
CCL8#5.698967#0.49999538#0.0
MED27#5.698967#0.4999954#0.0
FNDC8#5.698967#0.49999538#0.0
FHL2#5.698967#0.49999535#0.0
TAF7#5.698967#0.4999954#0.0
HSPB3#5.698967#0.49999538#0.0
RHOXF2#5.698967#0.49999535#0.0
RHOXF2B#5.698967#0.49999535#0.0
B3GNT2#5.698967#0.49999535#0.0
FAM104B#5.698967#0.49999538#0.0
RPN1#5.698967#0.49999535#0.0
AQP3#5.698967#0.4999954#0.0
NMT1#5.698967#0.49999538#0.0
CLDN8#5.698967#0.49999538#0.0
TRAPPC6B#5.698967#0.49999532#0.0
OR2A4#5.698967#0.49999544#0.0
RAB33B#5.698967#0.4999954#0.0
MT3#5.698967#0.4999954#0.0
CGB2#5.698967#0.49999535#0.0
RGCC#5.698967#0.49999535#0.0
TMEM242#5.698967#0.49999535#0.0
C2orf27B#5.698967#0.49999538#0.0
RPS6KA6#5.698967#0.49999544#0.0
COX6A2#5.698967#0.49999535#0.0
PSMC3#5.698967#0.49999535#0.0
KCNE1B#5.698967#0.4999954#0.0
APOC2#5.698967#0.49999544#0.0
TTC9B#5.698967#0.4999954#0.0
FAM89A#5.698967#0.49999538#0.0
FAM217B#5.698967#0.4999954#0.0
FAM192A#5.698967#0.49999538#0.0
LRRTM3#5.698967#0.4999954#0.0
ADM#5.698967#0.4999954#0.0
ACKR4#5.698967#0.49999538#0.0
SYT11#5.698967#0.4999954#0.0
FGF14#5.698967#0.49999538#0.0
PAFAH1B2#5.698967#0.49999535#0.0
OSTM1#5.698967#0.4999954#0.0
SLC25A4#5.698967#0.4999954#0.0
FAM46C#5.698967#0.4999954#0.0
RIPPLY2#5.698967#0.49999538#0.0
NUTF2#5.698967#0.49999538#0.0
RAB39B#5.698967#0.4999954#0.0
SDHC#5.698967#0.49999538#0.0
SMIM30#5.698967#0.49999535#0.0
EXOSC6#5.698967#0.49999538#0.0
BRSK1#5.698967#0.4999954#0.0
MRPL48#5.698967#0.49999544#0.0
FAM78B#5.698967#0.4999954#0.0
CS#5.698967#0.4999954#0.0
NPY#5.698967#0.4999954#0.0
RPL17-C18orf32#5.698967#0.49999544#0.0
RASGEF1C#5.698967#0.49999538#0.0
PPIAL4G#5.698967#0.49999535#0.0
PSMC4#5.698967#0.4999954#0.0
MED19#5.698967#0.49999535#0.0
EIF5A#5.698967#0.4999953#0.0
EIF4H#5.698967#0.49999538#0.0
RTP3#5.698967#0.49999538#0.0
SLC51B#5.698967#0.49999535#0.0
COQ10B#5.698967#0.4999954#0.0
ATP5MG#5.698967#0.49999535#0.0
C4orf3#5.698967#0.4999954#0.0
TRNP1#5.698967#0.49999535#0.0
FBXO48#5.698967#0.49999535#0.0
FAM177B#5.698967#0.49999544#0.0
TXNL1#5.698967#0.49999535#0.0
HINT1#5.698967#0.49999535#0.0
ZBTB2#5.698967#0.49999538#0.0
OR10G4#5.698967#0.4999954#0.0
LUZP6#5.698967#0.49999535#0.0
TMEM138#5.698967#0.4999954#0.0
COX17#5.698967#0.49999538#0.0
ELOA3#5.698967#0.49999538#0.0
TBCEL#5.698967#0.49999538#0.0
ELOA3B#5.698967#0.49999538#0.0
ELOA3C#5.698967#0.49999538#0.0
KRTAP21-2#5.698967#0.49999538#0.0
SERTAD1#5.698967#0.49999535#0.0
NUP62CL#5.698967#0.49999538#0.0
ATP5MGL#5.698967#0.49999535#0.0
TP63#5.698967#0.49999535#0.0
C11orf58#5.698967#0.49999535#0.0
C19orf25#5.698967#0.49999538#0.0
CLVS1#5.698967#0.49999535#0.0
PURA#5.698967#0.49999535#0.0
SPRR2B#5.698967#0.49999538#0.0
UBA5#5.698967#0.4999954#0.0
MRPS25#5.698967#0.4999954#0.0
OR10K1#5.698967#0.4999954#0.0
STYX#5.698967#0.49999544#0.0
CHCHD4#5.698967#0.49999535#0.0
AKTIP#5.698967#0.4999954#0.0
TOMM6#5.698967#0.49999538#0.0
FAM25E#5.698967#0.4999954#0.0
PDCD10#5.698967#0.4999954#0.0
ATP6AP1#5.698967#0.49999535#0.0
IMPACT#5.698967#0.4999954#0.0
OR11H2#5.698967#0.49999535#0.0
LOC100287036#5.698967#0.49999538#0.0
BABAM2#5.698967#0.49999535#0.0
MRPL30#5.698967#0.49999535#0.0
KAT7#5.698967#0.49999535#0.0
DNAJB1#5.698967#0.49999535#0.0
GEMIN7#5.698967#0.49999538#0.0
C2orf66#5.698967#0.49999538#0.0
ARPC2#5.698967#0.49999538#0.0
FGF8#5.698967#0.49999538#0.0
MS4A7#5.698967#0.49999535#0.0
LTO1#5.698967#0.4999954#0.0
MRPL14#5.698967#0.49999538#0.0
G3BP2#5.698967#0.4999954#0.0
UBE2E1#5.698967#0.49999538#0.0
MEST#5.698967#0.49999532#0.0
PLA2G2C#5.698967#0.49999535#0.0
SAMD5#5.698967#0.49999535#0.0
STARD3NL#5.698967#0.49999535#0.0
IGIP#5.698967#0.4999954#0.0
RBBP5#5.698967#0.4999954#0.0
C17orf49#5.698967#0.49999535#0.0
GADD45B#5.698967#0.49999538#0.0
C16orf82#5.698967#0.49999535#0.0
BTBD10#5.698967#0.49999538#0.0
DNAL4#5.698967#0.49999538#0.0
EAF1#5.698967#0.49999538#0.0
AGR2#5.698967#0.4999954#0.0
CRHBP#5.698967#0.4999954#0.0
PRRG1#5.698967#0.4999954#0.0
Mar_03#5.698967#0.4999954#0.0
PRKACB#5.698967#0.49999535#0.0
MAFG#5.698967#0.4999954#0.0
LYPD2#5.698967#0.49999535#0.0
MSANTD4#5.698967#0.49999538#0.0
AMY1A#5.698967#0.49999538#0.0
AMY1B#5.698967#0.49999538#0.0
AMY1C#5.698967#0.49999538#0.0
C1QB#5.698967#0.4999954#0.0
LOC102724265#5.698967#0.49999538#0.0
EIF2S2#5.698967#0.49999535#0.0
ZKSCAN1#5.698967#0.4999954#0.0
C7orf77#5.698967#0.49999535#0.0
TUBB6#5.698967#0.4999954#0.0
SLC25A6#5.698967#0.49999538#0.0
KCNC1#5.698967#0.49999535#0.0
KRTCAP2#5.698967#0.4999954#0.0
ARMCX1#5.698967#0.49999535#0.0
ZCCHC12#5.698967#0.4999954#0.0
HLF#5.698967#0.4999954#0.0
BTG3#5.698967#0.49999538#0.0
GPR25#5.698967#0.49999535#0.0
SPEF1#5.698967#0.49999535#0.0
ARHGEF35#5.698967#0.49999538#0.0
TYMS#5.698967#0.4999954#0.0
ARF3#5.698967#0.49999535#0.0
RPL10A#5.698967#0.49999538#0.0
TRAF4#5.698967#0.4999954#0.0
FEV#5.698967#0.49999538#0.0
S100A8#5.698967#0.49999535#0.0
